word,synonym,description
"PCI 익스프레스, Peripheral Component Interconnect-Express, PCI-E",,"종래의 PCI 병렬버스와 소프트웨어적인 호환성을 유지하며, 스위치 패브릭(switched fabric) 구조와 점대점(point-to-point) 패킷 연결망 방식의 채용으로 성능과 확장성이 향상된 PC용 고속 직렬 버스 규격.  2.5Gbps의 차동 신호를 사용하며 최대 80Gbps까지의 다양한 속도를 지원한다. PCI Express는 인텔이 3 GIO(The 3rd Generation I/O)의 명칭으로 개발하였으며 2002년 PCI-SIG에서 규격화 되었고 2005년 PCI Express Base Specification Revision 1.1로 발표되었다."
"PCM-100M 방식, -方式, PCM-100M system",,"동축 케이블을 전송 매체로 하여 한 시스템당 1,440통화로를 시분할 다중화하여 약 100Mb/s의 펄스열로 전송하는 동축 펄스 부호 변조(PCM) 방식. 전화 전송 외에 텔레비전, 데이터, 팩스 전송에도 적합하다. 표준 중계 간격은 9.5mm 동축 케이블의 경우 3km이고, 4.4mm 동축 케이블의 경우 1.5km이다. 일본에서 개발한 중거리용 PCM 전송 방식이다."
"PCM-120 방식, -方式, PCM-120 system",,"0.65, 0.9mm 시외 발포 폴리에틸렌(PEF) 케이블의 무장하 심선을 적용하여 한 시스템당 120통화로를 시분할 다중화하고 7.876Mb/s의 펄스열로 전송하는 단거리 펄스 부호 변조(PCM) 방식의 하나. 일본에서 개발한 PCM 전송 방식이다."
"PCM 1차군, -一次群, primary PCM group",,"시분할 다중화 구성의 최소 기본 단위인 다중화 펄스 부호 변조(PCM) 비트열. 미국, 일본은 전화 24ch의 용량을 갖는 1.544Mb/s의 PCM 비트열이나, 우리나라와 유럽에서는 30ch의 용량을 갖는 2.048Mb/s의 PCM 비트열이 이에 해당한다. 통화 용량 면에서 보면 주파수 분할 다중화(FDM) 방식의 기초군에 거의 대응된다고 볼 수 있으나, 이것은 점유 주파수 대역이 아니라 전송 비트 속도로 정의되는 것이 그 특징이다."
"PCM-24 방식, -方式, PCM-24 system",,"평형 쌍케이블의 무장하 심선을 전송 매체로 한 시스템당 24통화로를 시분할 다중화하여 1.544Mb/s의 펄스열로 전송하는 단거리 펄스 부호 변조(PCM) 방식의 하나. 중계 전송로는 단국 중계 장치와 도중의 맨홀 또는 전주상에 설치한 중계기로 구성되고, 중계 간격은 2km이다. 케이블로는 시외 발포 폴리에틸렌(PEF), 시내 스탈페스(stalpeth) 케이블 등의 음성용 케이블이 사용된다. 필요한 전력은 중심 쌍에 의해 원격 급전되며 중계기 고장 시에는 펄스 트리오에 의해 단국에서 검출 가능하다. 트랜지스터형과 집적 회로(IC)형이 있다."
"PCM-FDM 변환 장치, -變換裝置, PCM-FDM translating equipment",,아날로그 주파수 분할 다중 방식(FDM) 전송로를 써서 펄스 부호 변조(PCM) 신호를 전송하는 장치. 이와 반대의 장치는 FDM-PCM 변환 장치라 한다. 대역이 제한된 비교적 품질이 좋은 전송로를 유효하게 이용하는 다치(多値) 전송 방식이 채택되고 디지털 신호의 전송 용량이 크다. 디지털 전송로의 성장 과정에서 이 장치에 의한 기설 FDM 전송로를 이용하면 통신망의 운용상 대단히 편리하다.
"PCM-FDM 전송 방식, -傳送方式, PCM-FDM transmission system",,"디지털 신호를 아날로그 전송로를 이용하여 전송하는 방식. 2진 펄스 부호 변조(PCM) 신호를 다치(多値) 신호로 변환하여 잔류 측파대 변조에 의해 주파수 분할 다중 방식(FDM) 전송로로 전송한다. 이 방식을 사용하면 PCM 전송과 친화성이 있는 데이터, 화상 신호를 기설 FDM 전송로로 전송할 수 있다. 또 PCM계 전송로에서 FDM계 전송로로의 접속, 연장이 용이하여 디지털 종합망 형성의 과도적인 전송로로 유용하다. 실용화된 방식으로는 PCM 1차군을 기초 초군 대역의 1.5배 정도의 주파수 대역에서 전송하는 것이 있다."
"PCM 계층, -階層, PCM hierarchy",,"펄스 부호 변조(PCM)를 써서 전송로의 시간 분할 다중화를 하는 경우의 다중화 구성. 다중도가 낮은 쪽부터 차례로 1차군(次群), 2차군, 3차군, 4차군, 5차군 등의 단계가 있다. 전화 신호 외에 해당하는 비트 레이트의 텔레비전 신호 등을 포함하여 다중화할 수도 있다."
"PCM 교환 방식, -交換方式, PCM switching system",,펄스 부호 변조(PCM)로 다중화된 음성 등의 신호를 공통의 전송로로 보내고 교환하는 방식. 디지털형 시분할 교환 방식의 일종이다.
"PCM 녹음, -錄音, PCM recording",,"음의 신호를 펄스 부호 변조(PCM) 신호로 바꾸어서 녹음하는 방식. 재생할 때에는 거꾸로 변환기를 통해서 본래의 신호로 복원한다. 기존의 테이프 녹음기에 의한 녹음은 신호 대 잡음비(S/N)가 좋지 않기 때문에 실제의 음에 비해 음량의 범위가 좁아진다는 결점이 있었다. 이를 해결하기 위해 일본의 NHK에서 1969년 최초로 PCM 녹음 방식을 개발했다. PCM화된 음성 신호는 주파수 대역이 확대되기 때문에 기존의 테이프 녹음기로는 녹음이 안 되었으나, 최근 집적 회로(IC) 기술의 발전 등으로 이 문제가 해결되어, 기존의 테이프 녹음기와 거의 크기가 같은 PCM 녹음기가 개발되었다."
"PCM 다중 장치, -多重裝置, PCM multiplex equipment",,"음성 대역 신호 등을 펄스 부호 변조(PCM) 1차군에 시분할 다중화하는 장치. 각 음성 신호는 위상이 다른 펄스로 표본화되고, PCM 신호로 시분할 다중화된 후에 공통의 부호기로 부호화된다. 출력 펄스열에는 다시 신호 비트, 동기 신호 등이 부가되어 전송로에 송출된다. 수신은 이와 같은 조작을 반대로 하는 것이다."
"PCM 발진기, -發振器, Pulse Code Modulation oscillator, PCM oscillator",,"펄스 부호 변조(PCM)를 이용한 음원. 음성을 2진법의 디지털 신호로 변환한 것이고, 재생했을 때의 잡음이 감소하는 특징이 있다."
"PCM 분기 삽입 교환 방식, -分岐揷入交換方式, PCM drop-inserting switching system",,"펄스 부호 변조(PCM) 다중 전송로의 도중에 채널마다 PCM 비트를 분기 삽입하는 분기 삽입 게이트를 통해 어떤 국의 PCM 분기 삽입 교환기를 시간 분할적으로 접속하여, 각 채널을 여러 국의 다른 접속 구간의 많은 호출에 대하여 공용하게 한 교환 방식."
"PCM 영차군, -零次群, zero PCM group",,"디지털 데이터 전송로에서 회로 설정의 유연성과 1차군의 다른 서비스(전화, 전용 회선 서비스)와의 공용성을 얻기 위하여 설정된 회선 묶음의 기본 단위로, 64kbit/s 계위(階位)."
"PCM 음원, -音源, PCM sound module",,"펄스 부호 변조(PCM) 방식에 의해 표본화된 소리 모형. 악기나 사람의 소리 등을 디지털화하여 녹음하고, 재생할 때는 아날로그 부호로 바꾸어 재생하는 방식의 음원을 말한다. PCM 음원을 가지고 있는 사운드 카드를 사용하면 좀 더 자연음에 가까운 소리를 들을 수 있다."
"PCM 전송로 전환 장치, -傳送路轉換裝置, PCM line switching equipment",,펄스 부호 변조(PCM) 전송로가 장애를 일으켰을 때 전환시키는 장치. 현재 PCM-24 방식의 전송로를 간단한 n＋1 예비 방식으로 전환하는 것도 있다.
"PCM 혼성 다중 장치, -混成多重裝置, PCM hybrid multiplex equipment",,PCM 1차군에 음성 신호와 데이터 신호를 동시에 시분할 다중화하는 펄스 부호 변조(PCM) 단국 장치. 데이터 회선의 수요가 비교적 적은 구간에서 이용된다. 데이터 신호를 임의의 채널 타임 슬롯에 삽입하는 방법과 정해진 타임 슬롯에 넣는 방법이 있다.
"PC 그리드, Personal Computer GRID, PC GRID",,"클라이언크/서버 구조로서 하나의 커다란 처리를 세분화하여 복수의 클라이언트가 분산 처리하도록 구성된 자원 공유형 분산 컴퓨팅 시스템. 각 클라이언트는 처리 결과를 중심이 되는 서버에 전송하며, 중앙 서버는 이 결과들을 종합하여 하나의 처리 결과로 출력한다. 자원 공유형 분산 시스템을 실현하여 인터넷을 통하여 많은 사람들이 참가하는 시스템이 개발되고 있고, 휴지 상태에 있는 세계의 여러 개인용 컴퓨터(PC)를 이용하여 다양한 데이터 해석을 수행하고 있는 SETI@Home 이나 NTT Data에 의한 cell computing 등이 그리드 기술의 구체적인 사례라 할수 있다."
"PC 네트워크, PC network",,"IBM사가 자사의 개인용 컴퓨터(PC/XT, PC/AT 등)로 1984년에 발표한 구내 정보 통신망(LAN). IEEE 802.3에 준거한 광대역 방식으로 접근 방식은 반송파 감지 다중 접속/충돌 탐지(CSMA/CD)이다. 데이터 전송 속도는 2Mbps, 전송로에는 75Ω 동축 케이블을 사용한다."
"PC 네트워크 파일 시스템, Personal Computer-Network File System, PC-NFS",,미국의 선 마이크로시스템즈사가 1987년에 발표한 유닉스용 분산 파일 공유 시스템. 1985년에 이 회사가 개발한 분산 파일 공유 시스템인 네트워크 파일 시스템(NFS)을 기반으로 한 것이다.
"PC 랜, Personal Computer Local Area Network, PC-LAN",,"개인용 컴퓨터(PC)를 중심으로 구성되는 근거리 통신망(LAN). 당초의 PC-LAN은 인쇄기(printer)나 하드 디스크 등의 자원 공유를 목적으로 하는 것이 일반적이었으나 그 후 PC의 처리 능력 향상과 저가격화, 고성능 통신망 운영 체제(OS)와 그룹웨어의 개발에 따라서 기존의 대형 컴퓨터 시스템에 필적할 만한 LAN 구축이 PC만으로도 가능하게 되었다. 클라이언트/서버형 통신망을 PC만으로 구성한 OS는 미국 마이크로소프트사의 윈도즈 NT 등이 있다. 또 마이크로소프트사의 윈도즈 95나 애플 컴퓨터사의 ‘MAC OS’ OS에는 클라이언트 기계(machine)와 서버 기계를 구별하지 않고 자원 공유와 전자 메일의 송수신 등을 실현하는 동등 계층(peer-to-peer)형의 통신망을 구축하는 기능이 표준으로 되어 있다."
"PC싱크, -方式, PC Sync",,"PC에서 다운로드한 콘텐츠를 휴대폰으로 이동시키는 방식. 무선인터넷 콘텐츠가 대용량화되면서 무선(On Air)이 아닌, PC싱크 방식을 활용한 다운로드 서비스가 점차 늘고 있다. PC에서 다운로드한 콘텐츠를 휴대폰에 이동시키는 방식으로 소비자에게는 정보 이용료만 지급하면 데이터를 통화료 없이 콘텐츠를 PC에서 다운 받은 후 휴대폰으로 옮길 수 있으므로 소비자의 비용 부담을 줄일 수 있는 게 장점이다."
"PC 은행 서비스, -銀行-, PC banking service",,"고객이 가정이나 직장에서 개인용 컴퓨터(PC)와 가계 재무 관리 소프트웨어를 이용하여 입출금, 계좌 이체, 세금 및 공과금 납부, 신용 카드 결제 등 다양한 은행 업무를 온라인으로 서비스받을 수 있게 하는 서비스. 그동안 주로 예금의 잔고 확인, 입출금 조회 등 일부 홈 뱅킹 서비스는 은행별로 전화나 컴퓨터 온라인을 통해 부분적으로 시행해 왔으나, 종합 가계 은행 업무를 미국의 주요 은행들이 1995년 10월부터 공동으로 개시함에 따라 PC 은행 서비스는 미국에서 본격 시행에 들어갔다. PC 은행 서비스를 공동으로 개시한 은행은 체이스 맨해튼, 케미컬 은행 등 주요 19개 은행이며, PC 은행용 소프트웨어 퀴큰(Quicken) 5.0은 시판 10여 일 만에 800만 개가 판매된 것으로 알려졌다. PC 은행 서비스는 고객이 자기의 PC에서 자신의 사회 보장 번호(social security number), 고유 비밀 번호(personal identification number), 패스워드 등을 입력하는 방식으로 이용한다. 이 서비스는 연중무휴로 24시간 제공된다. 일부 은행은 고객용 소프트웨어를 무료로 배포하고, 세금 납부 등 서비스 수수료는 국내 보통 우표 가격보다 저렴하기 때문에 PC 은행 서비스의 이용은 급속도로 확대될 것으로 전망된다."
"PC 자체 검사, -自體檢査, PC health check",,"컴퓨터의 자기 진단 기능. 장애를 미연에 방지하기 위해 미리 답이 정해진 일정한 규칙을 실행함으로써 장애의 유무를 결정하고, 필요할 때는 장애 단위를 분리시키고 운영을 계속한다."
"PC 카드, PC card",,"미국을 주축으로 한 업계 단체인 국제 개인용 컴퓨터 메모리 카드 협회(PCMCIA)에서 제정한 규격에 부합되는 초소형 컴퓨터의 확장 기억 장치나 보조 기억 장치, 또는 주변 장치로 사용되는 IC 메모리 카드. PC 카드는 PCMCIA의 표준 슬롯에 삽입하여 사용할 수 있도록 설계된 신용 카드 크기(54×85.6mm)의 IC 메모리 카드이다. PC 카드 표준 규격의 제1판은 1990년에 Ⅰ종 카드(Type Ⅰ Card)라는 이름으로 발표되었는데, 두께는 3.3mm이며 주로 메모리 관련 주변 장치(RAM, ROM, EEPROM)로 사용되는 카드이다. 제2판은 1991년 Ⅱ종 카드와 Ⅲ종 카드라는 이름으로 발표되었다. Ⅱ종 카드는 두께가 5mm이며 모뎀이나 팩스 등의 장치를 수용한다. Ⅲ종 카드는 두께가 10.5mm이며 무선 통신 장치나 하드 디스크와 같은 회전 기억 장치를 수용하는 IC 메모리 카드이다."
"PC 카드 슬롯, PC card slot",,"초소형 휴대용 컴퓨터, 주변 기기 또는 기타 지능형 전자 장치에 PC 카드를 삽입하는 장소. PC 카드 표준화 업계 단체인 개인용 컴퓨터 메모리 카드 협회(PCMCIA)에서 정한 PC 슬롯에는 다음의 3종류가 있다. ㉠Ⅰ종 슬롯:Ⅰ종 PC 카드를 삽입하는 장소로 두께 3.3mm. ㉡Ⅱ종 슬롯: Ⅱ종 PC 카드를 삽입하는 장소로 두께는 5mm(Ⅰ종 카드의 삽입도 가능하다). ㉢Ⅲ종 슬롯:Ⅲ종 PC 카드를 삽입하는 장소로 두께는 10.5mm(Ⅰ종 및 Ⅱ종 카드의 삽입도 가능하다). 모든 PC 카드의 넓이는 똑같고 두께만 다르기 때문에 PC 슬롯의 종류에 따라 높이만 다르다."
"PC 카드 접속기, -接續器, PC card connector",,PC 카드를 초소형 휴대용 컴퓨터 등의 PC 카드 슬롯에 삽입하여 사용할 수 있게 하기 위한 접속기. 기술적으로는 PC 카드에 2열로 배열된 68핀의 수접속기(male connector)를 지지하는 PC 카드 슬롯 내의 암접속기(female connector)를 가리킨다. 그러나 흔히 PC 카드를 삽입하기 위한 장소인 PC 카드 슬롯과 같은 의미로 사용된다.
"PC 클러스터, PC cluster",,인텔사나 AMD 등 개인용 컴퓨터(PC)급에 사용되는 칩이 장착된 소형 PC나 PC 서버를 수십 대에서 수천 대까지 병렬 네트워크로 연결해 슈퍼컴퓨터에 상응하는 고성능 컴퓨팅(HPC)을 구현하는 기술.
"PC 통신, -通信, personal computer communication",,"개인용 컴퓨터(PC)나 워드프로세서를 통신 회선(기본적으로는 전화 회선)을 통하여 PC 통신 센터의 주 컴퓨터와 연결, 호스트의 축적/처리 기능을 이용하여 PC 통신 회원 상호 간에 메시지나 데이터를 교환하고 호스트에 축적되어 있는 정보를 검색하거나 예약/주문 등 트랜잭션(정보 처리) 서비스를 행하는 것. 통신 회선을 통하여 2대의 PC가 통신하는 것도 PC 통신이기는 하지만, 보통 PC 통신이라고 하면 망 서비스를 하는 센터나 사업자가 다수의 PC를 대상으로 제공하는 것을 말한다. PC 통신은 이와 같이 호스트의 축적/처리 기능을 이용하는 정보 통신이고 기록 통신이며 쌍방향의 정보 발신형 매체라는 점에서 다른 매체와 비교하면 다음과 같은 특징이 있다. ㉠같은 컴퓨터 통신망인 인터넷과는 다른 형태로 진화해 온 망으로, 가장 큰 차이점은 중심이 되는 호스트에 대부분의 기능이 집중되어 있어서 호스트에 축적되어 있는 데이터만을 이용할 수 있고 인터넷과 같이 세계적인 정보 탐색이 원칙적으로 안 된다. ㉡다른 통신 매체는 1:1 통신이 기본이지만 PC 통신에서는 전자 회의실, 전자 게시판, 대화/토론(chat)과 같은 복수 대 복수의 통신을 쉽게 할 수 있다. ㉢전자 사서함(mailbox) 기능에 의해 발신자와 수신자가 편리한 시간에 메시지를 기록하고 꺼내 볼 수 있어서 시간의 제약이 적다. ㉣전화용 단자가 있는 장소면 어디에서나 휴대형 컴퓨터로 메시지를 송수신할 수 있으므로 장소의 제약이 적다. ㉤PC 통신망은 회원들만 이용할 수 있는 이른바 폐쇄된 망이어서 메시지를 꺼내 보는 데에는 이용자 ID나 암호가 필요하므로 통신 비밀의 확보가 쉽다. ㉥게이트웨이를 통해 다른 PC 통신망이나 인터넷과의 접속 서비스를 제공하는 PC 통신망이 증가하고 있으므로 PC 통신을 통한 인터넷 접속이 쉽다."
"PC 통신 서비스, -通信-, personal computer communication services",,"PC 통신 개인용 컴퓨터(PC)나 워드프로세서를 통신 회선(기본적으로는 전화 회선)을 통하여 PC 통신 사업자의 주 컴퓨터와 연결, 호스트의 축적/처리 기능을 이용하여 메시지나 데이터를 주고받는 것. 이러한 PC 통신 기능을 이용하는 서비스는 크게 정보 교환(통신), 정보 제공(검색), 정보 처리(트랜잭션)의 3가지로 분류된다. 정보 교환 서비스는 PC 통신 회원 또는 가입자 상호 간의 정보 교환을 목적으로 하는 쌍방향 통신 서비스로서 전자 우편, 전자 회의실, 전자 게시판, 대화와 토론(chat), 공개 자료실(data directory) 등이 있다. 정보 제공 서비스는 PC 통신 가입자가 호스트에 접속하여 호스트에 축적되어 있는 정보를 제공받는 서비스로서 학술, 과학, 기술, 문헌 등의 데이터베이스를 검색하거나, 그 밖에 시사, 뉴스, 일기 예보, 증권 시세, 여행, 금융 정보 등 다양한 정보를 제공받을 수 있다. 정보 처리(트랜잭션) 서비스는 예약, 주문 또는 대량 데이터의 전송을 행하는 서비스로서 항공 회사나 통신 판매 회사 등의 컴퓨터에 접속하여 항공권의 예약이나 상품의 매매 등을 할 수 있다. 호텔 예약, 홈 쇼핑, 홈 뱅킹 등의 이용 분야로 다양하게 확대되고 있다."
"PEF-CS 케이블, PEF corrugated steel sheathed cable",,"발포 폴리에틸렌(PEF) 케이블 외피를 주름형 금속관 구조로 한 케이블. 압축 강도, 인장 강도, 관통 강도, 환경 응력 균열 등의 기계적 특성이 우수하여 광역 시외 직매 케이블 및 시외 가공 케이블에 사용된다."
"PEF-PE 케이블, PEF insulated PE sheathed cable",,"케이블 심선의 절연을 위해 발포 폴리에틸렌(PEF)을, 외피로 폴리에틸렌을 사용한 케이블. 시외 케이블의 대표적인 것이다."
"PEF-ST 케이블, PEF insulated ST sheathed cable",,"심선의 절연을 위해 발포 폴리에틸렌(PEF)을, 외피로 스탈페스(ST)를 사용한 케이블. 가입자 지하 케이블의 세심다쌍화(細心多雙化)를 위해 개발한 것이다."
"PEF 시외 케이블, -市外-, Foamed Polyethylene Insulated toll cable, PEF toll cable",,"심선 절연은 발포 폴리에틸렌(PEF), 외피는 알페스형 구조이며 시외 선로에 사용되는 케이블. 감쇠량이 적고 절연성이 좋으며, 연피 케이블의 1/2~1/3의 무게로 전식, 진동/열화 등이 해소된다. 심선 굵기에 따라 0.9mm, 0.65mm 및 이 2가지를 합친 복합 케이블이 있다."
"PEM 인증 계층 구조, -認證階層構造, PEM certification hierarchy",,"프라이버시 향상 전자우편(PEM: Privacy Enhanced Mail)의 인증 계층 구조에서 인증 기관 간의 관계를 나타낸 나무(tree)형의 구조. 최상위에 인터넷 정책 등록 기관(Internet Policy Registration Authority)이, 다음 단계에 정책 인증 기관(policy certification authority)이, 그 다음 단계에 인증 기관(certification authority)이 있다."
"PERT/COST 시스템, PERT/COST system",,"①대규모 또는 소규모 연구 개발 프로젝트의 계획, 일정 제어 및 감독을 용이하게 하도록 설계한 일반화된 프로그램. ②시간적 요소에 원가(原價)를 고려한 프로그램 평가 검토 기법(PERT)."
"PET 카드, PET card",,"폴리에스테르 필름으로 된 카드 표면에 인쇄 및 자기 부호화가 가능한 형태의 카드. 자기띠(MS) 카드와 달리 자기 액체를 표면에 도포하여 기록하고, 카드 후면에 열 감응액을 도포하여 글자를 인지하는 것으로, 내용을 직접 눈으로 확인할 수 있다."
"PE 절연 케이블, -絶緣-, polyethylene insulated cable",,폴리에틸렌 절연 케이블. 절연체의 기계적 강도가 강하고 내수성이 좋으나 종이 케이블에 비해 유전율이 높으므로 케이블을 굵게 해야 하는 결점이 있다. 가볍고 보수가 쉬워 시내 소쌍 케이블로 사용된다.
"PID 제어, -制御, Proportional-Integral-Derivative Control",,"제어 변수와 기준 입력 사이의 오차에 근거하여 계통의 출력이 기준 전압을 유지하도록 하는 피드백 제어의 일종으로, 비례(Proportional) 제어와 비례 적분(Proportional-Integral) 제어, 비례 미분(Proportional-Derivative) 제어를 조합한 것. P 제어(비례)는 기준 신호와 현재 신호 사이의 오차 신호에 적당한 비례 상수 이득을 곱해서 제어 신호를 만들고, I 제어(비례 적분)는 오차 신호를 적분하여 제어 신호를 만드는 적분 제어를 비례 제어에 병렬로 연결해 사용하며, D 제어(비례 미분)는 오차 신호를 미분하여 제어 신호를 만드는 미분 제어를 비례 제어에 병렬로 연결하여 사용한다. 자동화 시스템의 반응을 측정할 뿐 아니라 반응을 제어할 때도 사용되는 제어 방법이며, 온도, 압력, 유량 및 회전 속도 등을 제어하기 위해 쓰이며, 과도 상태의 특성등 PI나 PD 제어의 문제점들을 개선할 수 있다."
"PKCS #10 인증 요청 구문 표준, -認證要請句文標準, Public Key Cryptography Standards #10 Certification Request Standard, PKCS #10",,"RSA사가 제시한 공개 키 암호 표준(PKCS) 중 인증서(certification) 발급 요청서를 위한 구문을 정의한 표준. 인증서 발급 요청서는 사용자 식별 명칭(Distinguished Name), 공개 키, 그리고 선택 사항인 속성들로 구성되며, 사용자가 인증서 발행을 요구하기 위하여 인증 기관(CA)에게 전송된다."
"PKCS #11 암호 토큰 인터페이스 표준, -暗號-標準, Public Key Cryptography Standards #11 Cryptographic Token Interface, PKCS #11",,RSA사가 제시한 공개 키 암호 표준(PKCS) 중 암호 토큰에 대한 응용 프로그래밍 인터페이스 CAPI(Cryptographic Application Programming Interface)를 정의한 표준. PKCS #11은 크립토키(Cryptoki)라는 API로도 부르며 안시(ANSI) C 언어를 사용함으로써 암호학적 서비스 구현에 이용 가능한 데이터 타입과 함수들을 정의한다.
"PKCS #12 개인 정보 교환 표준, -個人情報交換標準, Public Key Cryptography Standards #12 Personal Information Exchange Syntax Standard, PKCS #12",,"RSA사가 제시한 공개 키 암호 표준(PKCS) 중 사용자의 개인키, 인증서 등을 교환하거나 전송하는 포맷에 관한 표준(RFC 7292)."
"PKCS #13 타원 곡선 암호 표준, -楕圓曲線暗號標準, Public Key Cryptography Standards #13 Elliptic Curve Cryptography Standard, PKCS #13",,RSA사가 제시한 공개 키 암호 표준(PKCS) 중 타원 곡선 암호에 기반한 공개 키 기술에 관한 표준.
