"바이어스 티, bias tee",,"전원 공급을 위해 신호선에 부착된 영어 T자 모양의 분기선. 바이어스는 트랜지스터나 FET, 레이저 다이오드 등의 능동소자에 동작에 필요한 직류 전원을 인가하는 것으로 바이어스 회로의 부착이 본래의 고주파 동작에 영향을 미치지 않도록 저저항이면서도 높은 임피던스를 유지할 수 있도록 설계된다. 고주파 회로나 동축케이블의 중간에 설치되며, 필요시 교체할 수 있도록 분리형으로 된 것도 있다."
"바이오그리드, Bio Grid",,"화학자나 생물학자들이 생체 분자의 모델링 또는 해석을 위하여 작성한 응용 프로그램을 실행시킬 수 있도록 구현된 고성능의 그리드 컴퓨팅 환경. 바이오 그리드는 생체 분자 응용 실행 및 데이터베이스 접근을 위한 편리한 인터페이스를 제공하여 고성능 컴퓨팅에 대한 전문가가 아니더라도 쉽게 그리드 컴퓨팅을 이용할 수 있게 한다. 생체 분자 응용의 실행 및 결과의 시각화를 위한 툴셋을 제공한다. 현재 사용되고 있는 그리드 미들웨어로는 유럽에서 개발한 UNICORE와 미국에서 개발한 Globus가 있으며, 이 툴킷을 표준화하기 위한 노력이 글로벌 그리드 포럼(Global Grid Forum)에서 진행 중이다."
"바이오 기술 평가 시험, -技術評價試驗, Bio-technology Testing",,"하나의 바이오 인식 기술에 대한 여러 알고리듬의 성능을 비교 평가하는 것. 평가를 위해 주어진 입출력 프로토콜을 만족하는 알고리듬에 대해서만 수행되며, 바이오 입력 장치 및 응용 분야 등은 고려되지 않는다. 또한 시험은 하나 또는 그 이상의 데이터베이스를 이용하여 수행하고, 시험 전에 개발과 조정을 위한 샘플 데이터는 제공되나 실제 시험 평가는 제공되지 않은 데이터를 이용하여 수행된다."
"바이오 로봇, 生體-, bio-robot",,"인간, 곤충 등 생체모방(biomimicry)이나 수술보조, 재활(rehabilitation) 서비스, 또는 진단 검사와 같은 의료 및 생명 분야에서의 이용을 목적으로 하는 로봇.  바이오 로봇은 생명과학, 의학, 재활공학 등 다양한 분야에 걸쳐 인간의 건강과 복지를 위한 혁신적인 역할을 할 미래형 로봇으로서, 인간의 수작업에 의존하던 정밀 작업들이 로봇으로 대체됨으로서 정확성, 시간 단축, 수술면적과 흉터의 최소화, 편리성 등 많은 장점이 부각되면서 의료 분야와 생명과학 분야의 대혁신이 예고되고 있다."
"바이오 리파이너리, Bio-refinery",,재생이 가능한 자원인 바이오 매스를 이용하여 바이오 디젤이나 바이오 에탄올 등을 생산하는 기술. 기존 산업 체계에서 석유가 담당하던 역할을 재생가능한 자원인 바이오 매스로 대체하려는 개념이다.
"바이오마커, Biomarker",,혈액·체액 내에 특정 질환 여부나 상태를 나타내는 단백질·DNA 등의 지표 물질. 환자가 어떠한 질병에 걸렸느냐에 따라 바이오마커의 상태가 다르게 나타나기 때문에 혈액을 분석하는 것만으로 어떠한 질병에 걸렸는지 조기에 진단할 수 있다.
"바이오매스, Biomass",,"나무나 곡물 등 각종 식물, 음식물 찌꺼기, 축산 분뇨 등 에너지 생산에 이용될 수 있는 물질. 나무처럼 가공하지 않은 형태로 에너지를 얻을 수도 있고, 가공하여 메탄올, 에탄올, 바이오 연료를 얻어 자동차나 발전용, 난방용 등으로 사용할 수 있다. 화석 연료를 대체할 수 있고, 환경 오염이나 수질 오염 등을 유발하지 않는 청정 에너지로 사용이 확대되고 있다."
"바이오매스 혼합 연소 발전, -混合燃燒發電, Biomass Mixed Generator",,석탄에 바이오매스를 섞어서 연료로 사용하는 발전 방식. 석탄 화력발전 원료인 유연탄에 우드펠릿·하수슬러지 등을 섞어 연소하는 방식이다. 유연탄 값이 상승하고 있는 상황에서 연료비를 절감할 수 있고 정부가 혼소 비율에 따른 신재생에너지 의무할당제(RPS)를 인정해주면서 각광을 받고 있다.
"바이오메트릭스, -認識, biometrics",,"사람의 신체적, 행동적 특징을 자동화된 장치로 추출하고 분석하여 정확하게 개인의 신원을 확인하는 기술. 광의로는 생물 데이터를 측정ㆍ분석하는 기술을 의미하나 특히, 정보 기술에서는 지문, 눈의 망막 및 홍채, 음성, 얼굴 표정, 손 측정 등 인증 목적으로 사람의 신체 특성을 측정ㆍ분석하는 기술을 말한다. 측정 장치는 스캐너, 소프트웨어, 데이터베이스로 구성되어 있으며, 입력 데이터의 정합점을 비교하여 알고리듬으로 처리한다. 또한 지문, 표정, 기타 데이터를 스마트 카드에 넣어 사용하기도 한다."
"바이오 모니터링, biomonitoring",,"개인의 주요 신체 정보인 혈압, 맥박, 체지방, 혈당 등을 모니터하여 이상 여부를 확인하고 주의를 주거나 병원에 연락할 수 있게 하는 기술. 인체 내에 측정기를 넣어서 측정하는 체내 측정 방법과 신체 외부에서 신체 상태를 측정하는 방법이 있으며, 신체 외부 측정 방법에는 접촉식과 비접촉식으로 구분된다."
"바이오센서, biosensor",,"생물 물질이나 생체 조직, 미생물, 세포 기관, 감각 기관, 효소, 항체, 핵산 등을 물리 화학적 변환기나 변환 마이크로 시스템과 결합시킨 광학적, 전기 화학적, 온도계상, 압전기적, 자기적 분석 장치. 다른 생물 분자나 화학 물질을 추출하기 위해 생물 분자를 사용하는 장치로, 컴퓨터와 연결된 센서로 구성되어 있다. 예를 들면, 바이오센서는 항원을 추출하기 위해 단세포 항체를 사용하거나 DNA를 추출하기 위해 소형 DNA 분자를 사용한다."
"바이오 셔츠, Bio shirt",,"컴퓨팅 스포츠 웨어. 입는 것만으로 건강과 질병에 관련된 심박수, 호흡 수, 체온, 운동량 등 자신의 신체 데이터를 측정하고, 이 정보를 토대로 신체 조건에 적합한 체육 활동과 건강 관리, 불의의 사고 방지가 가능한 최첨단 미래형 스포츠 웨어이다."
"바이오 연료, -燃料, Biofuel",,"바이오매스(Biomass)에서 얻는 연료. 바이오 연료는 저장과 재생이 쉬우며, 물과 온도 조건만 맞으면 어디에서나 생산할 수 있는 에너지로 처음 생산 비용이 풍력이나 조력에 견주어 적은 자본으로 개발과 생산을 할 수 있고, 이산화탄소 발생이 적어 환경 친화적인 에너지이다. 그러나 바이오매스를 얻으려면 넓은 토지가 필요하다는 것과 자원량의 지역적 차이가 크다는 것이 단점이다."
"바이오이미징, Bioimaging",,"세포에서 일어나는 현상을 영상으로 만드는 기술. 신약 개발, 질병 진단 따위에 꼭 필요한 핵심 기술로 생명 공학뿐만 아니라 물리, 화학, 기계, 전자 같은 여러 분야의 융합 기술이 필요하다. 최근에는 나노기술과 연계하여 살아 있는 세포 또는 분자 수준에서 일어나는 현상을 영상으로 더욱 또렷하게 볼 수 있다."
"바이오 전원 시스템, -電源-, Bio Electric Power System",,"생체 내에서 전기를 만들어 공급하는 시스템. 전기를 만드는 생체 연료 전지와 생산한 전기를 보관하는 배터리로 구성된다. 특정 효소를 이용하여 혈액 속에 포함되어 있는 포도당을 산화시켜 전기를 만들고, 생산된 전기를 나노 배터리에 보관한 후 필요할 때마다 사용한다."
"바이오 전지, -電池, Bio Battery",,바이오 연료를 이용하여 전기를 생산하는 전지. 안전하고 환경 친화적이며 자원이 풍부한 바이오 매스를 사용하여 전기 에너지를 생산한다. 포도당을 이용하거나 부패가스를 이용하는 것이 대표적이다.
"바이오 정보 단말, -情報端末",,"생명 과학(BT) 기술 기반의 인체 정보 감지 소자를 내장하고 성대나 인체 기관 등의 음성 정보 기관에 장착된 초소형 정보 단말기를 통하여 바이오 정보를 송수신할 수 있게 하는 정보 통신(IT)-생명 과학 기술의 융합형 차세대 정보 단말. 단말기의 초소형화, 인체 장착화, 고기능화를 통해서 손으로 조작하는 단말기의 단순 조작 기능이 고도화된 것으로 표현할 수 있다."
"바이오 정보학, -情報學, Bioinformatics, BIT",,"생물학 데이터를 IT 기술로 분석하여 생명은 무엇인가를 연구하는 학문. 생명현상을 정보처리현상이라고 가정하고, 철학, 수학, 물리학, 전산학 등 각종 기술을 사용, 생명정보 데이터를 분석함으로써 정보처리에 필요한 화학적 에너지가 어떻게 처리되는지를 밝혀 낸다. BT와 IT의 융합 의미로 BIT라고도 하며, BIT는 생물종의 다양성 자원에 중점을 맞춘 생물다양성정보와 생물체로부터 도출되는 많은 화합물, 개체, 부산물들을 위주로 한 생물소재정보 그리고 유전정보들의 총합인 생물유전체정보 등 3가지 영역으로 구분된다."
"바이오칩, biochip",,"생물의 효소, 단백질, 항체, DNA, 미생물, 동식물 세포 및 기관, 그리고 신경 세포 등과 같은 생체 유기물과 반도체 같은 무기물을 조합하여 기존의 반도체 칩 형태로 만든 혼성 소자(Hybrid Device). 종류로는 바이오센서(Biosensor), DNA 마이크로어레이(Microarray), 단백질 칩(Protein Chip), 셀 칩(Cell Chip), 뉴런 칩(Neuron Chip)과 생체 삽입용 칩, 랩 칩(Lab-on-a Chip) 등으로 분류되는 생물 공학과 전자 공학의 경계에서 전개되는 생체 전자(Bioelectronics)의 연구 산물들이 있다."
"바이오텍스트 마이닝, biotext mining",,"바이오 문헌을 대상으로 한 정보 추출. 관련 기술로는, 생물학적 문헌들에서 유기체명, 단백질명, 유전자명 등과 같은 생물학적 개체들을 추출하는 생물학적 개체명 인식 기술, 인식의 결과를 기반으로 이들 간에 존재하는 생물학적으로 중요한 의미를 갖는 관계들을 추출하는 개체간의 관계 인식 기술, 그리고 전체적인 상호작용을 효과적으로 구성하고 표현하는 생물학적 네트워크 구성 기술등이 있다."
"바이오 텔레미터, biotelemeter",,"야생 동물의 생태·행동 등의 연구에 이용하기 위하여 개발된 소형 전파송수신기. 야행성 동물과 산림에 서식하는 동물 등 눈으로 찾기 어려운 동물이나 접근하기 위험한 맹수의 이동과 개체 군밀도를 해석하는 데 사용한다. 야생동물의 몸에 검출기·송신기·안테나를 달고 전파를 수신하면, 동물의 위치·움직임·저작(咀嚼)·심박동 등의 행동이나 생리 상태 등을 알 수 있다. 야생 동물의 행동학적·생태학적 연구에 널리 활용한다."
"바이오 패치, BioPatch",,"인체 흉부에 부착해 심전도와 운동량 등 생체 정보를 체크해 주는 패치. 운동 중인 사람의 심장 박동 수와 체성분이 바이오 패치를 통해 건강 센터로 전송되고 센터에서는 전송 정보를 통해 건강 상태를 원격 관리한다. 심혈관 질환 등 만성 질환 관리 및 고위험 환자의 응급 상황 감시, 소방관, 군인, 경찰 등 위험 직종 종사자의 위급 상황 감시, 마라톤 동호인 등 일반인의 운동 관리 등에 응용할 수 있다."
"바이오 플라스틱, Bioplastic",,"미생물의 체내에 있는 폴리에스터를 이용하여 만든 플라스틱. 친환경 소재로 흙 속 세균이 분해할 수 있고, 생체에 쉽게 융합하는 특징이 있다. 수술이나 골절 고정제 따위에 이용되고 기술이 진전되면서 기존 화학 플라스틱 제품의 성능과 비슷한 수준으로 향상되자 자동차·컴퓨터·휴대폰·체중계 같은 다양한 용도로 사용하고 있다."
"바이오피드백 게임, bio-feedback game",,"바이오피드백의 원리를 기초로 하여 자신의 생리적인 상태를 스스로 확인하면서 진행하는 컴퓨터 게임.  바이오피드백은 인체에 생물학적 활성을 측정할 수 있는 센서를 부착하고 여기서 측정되는 생리적인 신호를 컴퓨터와 같은 가시적인 장치를 통해 스스로 확인하면서 조절하는 것으로 이때 조절하는 대상은 주로 자율신경계(뇌, 심장, 체온 등)를 포함한 여러 가지 신체의 생리적 상태이다. 바이오피드백 게임은 임상치료용으로 연구되어 왔으나 자신의 실제 생리학적 상태를 기반으로 한 감성이 교류되는 정서적인 컴퓨터 게임으로서의 새로운 가능성이 부각되면서 점차 그 영역이 넓어지고 있다."
"바이저 곡선, -曲線, beizer curves",,"컴퓨터 그래픽스(CG)에서 사용되는 수학적 정의 곡선. 4개의 점으로 정의된 곡선으로 시작점 및 끝점(anchor)과 이동하는 2개의 점(handle)으로 되어 있고, 점을 움직여서 바이저 곡선의 모양을 변화시킨다."
"바이트, byte",,"정보량의 최소 단위인 비트(0과 1)의 집합으로 구성된 기본 단위. 8비트(bit)로 1바이트(byte)를 구성하는 것이 가장 일반적이다. 바이트는 컴퓨터에 의한 데이터 처리, 저장, 전송의 기본적인 단위로 많이 사용된다. 1바이트가 8비트로 구성되는 경우 비트의 조합은 28＝256가지가 되며, 이것을 문자 부호로 사용하면 알파벳 문자의 대문자와 소문자, 구두점 등 문법 기호 및 일부 특수 기호를 표현할 수 있다. 그러나 한글이나 한자는 수천 또는 수만 종류가 있기 때문에 2바이트 부호가 사용된다. 2바이트 부호로는 6만 5,536종의 문자를 표현할 수 있다. 컴퓨터 기억 장치의 용량은 일반적으로 킬로바이트(KB: kilobyte) 또는 메가 바이트(MB: megabyte)로 표시한다. 1KB는 1,000B 아니라 1,024B고, 1MB는 1,000,000B가 아니라 1,048,576B이다."
"바이트 다중 채널, -多重-, byte multiplexer channel",,"다중 채널의 일종으로, 동시에 동작하는 복수 대의 주변 장치와 내부 기억 장치 사이에서 바이트 단위로 데이터의 전송을 병행하는 것."
"바이트 다중 처리, -多重處理, byte multiplexing",,한 회선에 배당된 시간을 저속의 각 입출력 장치에 재할당해서 각각으로 전송되는 바이트들을 조합하여 한 회선으로 주기억 장치로 보내거나 주기억 장치에서 보내온 자료를 바이트별로 분해하여 각각의 입출력 장치로 보내는 처리.
"바이트 다중 처리 방식, -多重處理方式, byte multiplexing mode",,"입출력 바이트 다중 채널의 한 방식으로, 카드 장치, 인쇄 장치와 같이 비교적 저속의 입출력 장치에 데이터를 전송할 때 사용하는 방식. 즉, 데이터의 전송 속도가 느리기 때문에 1개의 바이트 다중 방식 채널에 여러 개의 입출력 장치가 동시에 공용으로 데이터를 전송하는 방식이다."
"바이트 머신, byte machine",,바이트(8비트) 단위의 가변 단어 길이(variable word length)로 연산이나 기억을 행하는 컴퓨터. 고정 단어 길이(fixed word length)의 단어 단위로 연산이나 기억을 행하는 워드 머신(word machine)과 대비하여 사용되는 용어이다.
"바이트 모드, byte mode",,컴퓨터의 처리 장치와 입출력 장치 간 또는 컴퓨터와 주변 장치 간에 바이트 단위로 데이터를 전송하는 방식. 바이트 단위로 시분할 전송하는 다중 방식(multiplexer mode)과 유사한 개념이다.
"바이트 순서 마크, -順序-, Byte Order Mark, BOM",,"UCS/Unicode 문자의 부호화 문자를 구분하기 위해 사용되는 FE FF 코드점(폭이 없는 노브레이크 스페이스 문자)에 해당하는 문자. 범용 변환 포맷(UTF)의 문자의 바이트 순서를 나타내기 위해 사용되며 부호화 문자 앞에 붙는다. UTF-16에서는 빅 엔디안(big-endian) 의 경우 FE FF로 나타내고, 리틀 엔디안(little-endian)의 경우 FF FE로 나타내며, UTF-32에서는 빅 엔디안의 경우 00 00 FE FF, 리틀 엔디안의 경우 FE FF 00 00으로 나타낸다. UTF-8에서는 고정 바이트 순서로 되어 있기 때문에 표시가 필요 없고 EF BB BF로 나타낸다."
"바이트 오류율, -誤謬率, byte error rate",,전송된 바이트 수에 대한 오류가 발생한 바이트 수의 비율.
"바이트 조작 처리, -操作處理, byte manipulation",,"문자와 같은 비트 그룹을 조작할 수 있는 능력. 대부분의 경우에 1바이트는 8비트로 구성되며, 1개의 문자나 2개의 숫자로 나타낸다."
"바이트 주소, -住所, byte address",,기억 장치 내에서 바이트 단위로 표시한 주소 수치. 보통은 8비트 단위로 1개 주소를 할당한다.
"바이트 지향 통신 규약, -指向通信規約, byte-oriented protocol",,"데이터가 아스키(ASCII) 또는 EBCDIC 등과 같은 특정한 문자 집합으로 부호화되며, 비트 지향 통신 규약에서와 같이 비트열로 전송되는 것이 아니라 문자열로 전송되는 통신 규약. 제어 정보와 메시지 자체를 구별하기 위해 바이트 지향 통신 규약은 제어 문자에 의존한다. 제어 문자의 대부분은 사용되는 부호 체계에 의하여 정의되어 있으며, 제어 문자는 모두 송신국과 수신국에 대한 특별한 의미를 갖는다. 모뎀에서 널리 사용되는 비동기 통신 규약이나 IBM사의 동기 통신 규약인 BISYNC는 둘 다 바이트 지향 통신 규약이다."
"바이트코드, bytecode",,자바(Java) 프로그램의 컴파일된 형태. 일단 자바 프로그램이 바이트코드로 변환되면 네트워크를 통해 전송될 수도 있고 자바 가상 머신에 의해 실행될 수도 있다. 그러나 자바 컴파일러는 각 플랫폼에 독립적인 바이트코드 표현에 제약을 받기 때문에 효율적인 코드를 생성하는데 한계가 있다. 따라서 바이트코드가 네트워크와 같은 실행 환경에서 효과적으로 실행하기 위해서는 효율적인 코드에 대한 변환이 요구된다. 확장자는 .Class이다.
"바이 패킷, BYE packet",,"멀티캐스트 이벤트에서 참가자가 세션을 종료할 때 보내지는 RTCP(Real-Time Transport Control Protocol) 패킷의 하나. 매체 데이터와 함께 전송되는 RTCP 패킷은 멀티캐스트 세션에서 각 참가자에게 주기적으로 전송되며, 서비스 품질 및 데이터 소스 정보 등을 포함한다. 데이터 소스가 더 이상 존재하지 않을 때 세션 종료를 알리는 바이 패킷을 전송한다."
"바인드 속성, -屬性, Bind Attribute, BIND",,"대용량 기억 시스템에서, 볼륨에 있는 데이터를 직접 접근 기억 장치에 옮겨 놓은 데이터의 공간을 빼낼 때까지 개방하지 않는 가상 볼륨의 옮겨 바꾸기(staging) 속성. 약어 BIND는 바인드라 부른다."
"바인딩, binding",,"컴퓨터 프로그래밍에서 각종 값들이 확정되어 더 이상 변경할 수 없는 구속(bind) 상태가 되는 것. 프로그램 내에서 변수, 배열, 라벨, 절차 등의 명칭, 즉 식별자(identifier)가 그 대상인 메모리 주소, 데이터형 또는 실제값으로 배정 되는 것이 이에 해당되며, 원시 프로그램의 컴파일링 또는 링크 시에 확정되는 바인딩을 정적 바인딩(static binding)이라 하고, 프로그램의 실행되는 과정에서 바인딩되는 것을 동적 바인딩(dynamic binding)이라고 한다. 프로그래밍에서는 바인딩을 가급적 뒤로 미루도록 권고하고 있다."
"바인딩 시점, -時點, Binding time",,"소프트웨어의 설계로 부터 실제 수행까지의 전 과정에서 각종 변할 수 있는 값들이 최종적으로 고정되는 순간.  바인딩은 프로그램의 각종 변수값들이 실제 값으로 묶여 버리는 것으로, 개념적으로는 설계, 코딩, 컴파일, 실행, 번역, 언어의 구현, 정의 등 프로그래밍 전 과정에 걸쳐 일어나나 일반적으로는 컴파일 시간에 일어나는 정적 바인딩과, 실행 시간에 일어나는 동적 바인딩을 의미한다. C++에서는 특별히 컴파일러 옵션으로 요청된 것이 아니면 거의 컴파일 시간에 바인딩이 일어나며, CORBA는 정적 바인딩과 동적 바인딩 양쪽을 다 지원하고, 유닉스 Shared Object Libraries와 마이크로소프트 Dynamic Link Libraries에서는 링크 시간에 일어난다."
"바코드, barcode","동의어 : 줄부호, 막대 부호","①여러 종류의 폭이 백과 흑의 평행줄로 이루어지는 막대 부호와 여백 및 광학식 문자 인식을 위한 자형(영숫자) 문자로 구성되어 매체상에 인쇄(표시)된 공통 상품용 기호. ②가느다란 줄과 굵은 줄의 2가지 폭을 가지는 백과 흑의 평행줄로 이루어지는 막대, 여백, 전달 부호 줄 및 광학식 문자 인식을 위한 자형(영숫자)으로 구성되어 매체상에 인쇄(표시)된 표시. ③여러 가지 굵기의 줄 모양 표지를 여러 종류의 간격을 두고 평행으로 배치하도록 인쇄된 것. 줄 모양의 인쇄부를 흑줄, 2개의 흑줄 틈새에 끼인 부분을 백줄이라 부르고, 각 줄의 짜 맞추기에 의해 부호화된 문자를 표시한다. 막대로 표시된 문자의 집합에 의해서 상품을 식별할 수 있도록 체계화되어 있다. "
"바코드 판독기, -判讀機, barcode reader",,"프로그램이나 데이터 등을 막대로 표시하여 그 위를 광전 펜으로 차례로 읽어 들여 형태의 폭과 흑백으로 ‘0’ 또는 ‘1’을 판독하고, 그 조합에 의하여 데이터를 읽어 전기 신호를 변환하여 컴퓨터에 입력시키는 장치. 물품의 가격, 재고 번호, 제작국명, 물품명 등을 막대 부호로 표시하여 사용하고 있다."
"박막, 薄膜, thin film",,"수천 옹스트롬(Å) 이하의 특수한 표면막. 전자 장치의 부품에 이용하며, 금속 박막이나 유전체 박막은 종래의 저항이나 콘덴서를 대신 사용하여 최소형화 기술에 공헌하고 있다. 제조법 중에서 가장 많이 사용되는 방식은 증착법이다."
"박막 기술, 薄膜技術, thin film technology",,"단원자층으로부터 수 ㎛ 두께를 가진 막의 처리 기술. 집적 회로(IC)의 전극 배선, 배선 간의 절연 및 저항체 제조 등에 사용되며 박막의 제작과 응용을 종합한 기술을 말한다. 집적 회로의 박막 제작법에는 진공 증착법, 스파터링(Sputtering : 금속판에 아르곤 등의 불활성 원소를 부딪쳐서 금속 분자를 쫓아낸 후 표면에 막을 부착하는 기술)법 및 열산화법 등이 사용되고 있다."
"박막 도파로, 薄膜導波路, thin film waveguide",,저굴절률 재료 사이에 끼여 있는 광도파가 가능한 투명 유전 필름.
"박막 레이저, 薄膜-, thin film laser",,박막 등의 광도파로를 능동 매질로 이용하는 레이저.
"박막 봉지 공정, 薄膜封紙工程, Thin Film Encapsulation Process",,"AM OLED 핵심공정의 하나로 휘어지거나 깨지지 않는 플렉시블 디스플레이를 구현하기 위한 핵심 공정. 이를 구현하기 위해서는 반드시 필름 형태의 봉지 공정을 거쳐야 한다. AM OLED의 유기물은 수분과 산소에 취약해 이들의 침투를 막아야 하는데, 기존 유리 봉지나 금속 봉지로는 플렉시블을 구현할 수 없어서다."
"박막 부품, 薄膜部品, thin film component",,유리나 자기(ceramic)의 박막판을 기판으로 하여 그 위에 증착 또는 스퍼터링(sputtering)하여 만든 박막을 사용한 부품. 박막 회로에 사용되는 외에 일반 부품으로도 이용되고 있다. 저항은 니켈/크롬 합금 등으로 만들고 코일 부품은 도체를 소용돌이 모양으로 증착해서 만든다. 콘덴서는 기판의 양면에 박막 전극을 붙여서 기판 자체를 유전체로 이용하는 방법 외에 기판의 한쪽 면에 금속─산화규소(절연체)─금속의 순서로 증착해서 만드는 방법도 있다. 트랜지스터 등의 능동 소자는 모스 소자가 사용된다.
"박막 열전 기술, 薄膜熱電技術, Thin Film Thermoelectric Technology",,"열을 전달하는 얇은 막과 발전 소자를 이용하여 열에너지를 전기에너지로 바꿔주는 기술. 주위의 열을 모아 전력을 공급하는 것으로, 인체에 부착하여 원격으로 건강 상태를 측정하는 건강 진단 시스템의 전원 장치에 이 기술을 이용하면 사람의 체온으로 전원을 공급할 수 있게 된다."
