"ARP 스푸핑, Address Resolution Protocol spoofing, ARP spoofing",,"주소 결정 프로토콜(ARP) 메시지를 변조시켜 공격하고자 하는 특정 IP 주소를 해커 자신의 매체 접근 주소(MAC: Media Access Control) 주소로 연결시켜 해당 IP로 전달되는 개인정보 등의 데이터를 중간에서 가로채기하는 공격. 과거에 해커는 유명한 웹 서버 자체를 공격해 악성 코드 경유지로 활용했다. 그러나 웹 서버 보안이 강화되자, 네트워크의 서브넷 내에 침투해 ARP 위장 패킷을 이용하여 해당 서브넷 내의 PC들을 감염시키는 기법이다. 어떤 시스템에 ARP 위장 기능을 가진 악성 코드가 설치되면 약간의 조작으로 동일 구역 내의 다른 시스템에 쉽게 악성 코드가 설치될 수 있다.&nbsp;"
"ARP 우회 공격, -迂廻攻擊, Address Resolution Protocol Redirect Attack, ARP Redirect Attack",,위조된 ARP(Address Resolution Protocol)의 응답 패킷을 네트워크에 주기적으로 브로드캐스트(Broadcast)하여 네트워크상의 다른 모든 호스트들이 공격자 호스트를 라우터로 믿게끔 하여 네트워크상의 모든 트래픽을 공격자의 호스트를 경유하게 하여 훔쳐보는(Sniffing) 공격 기법.
"ASA 노광 지수, -露光指數, ASA speed",,미국 표준 협회(ANSI)에서 설정한 표준 규격에 의한 사진 감광 재료의 감도. 흑백 및 컬러 촬영용 필름에 대해서만 규정되어 있다. 국제 규격 ISO로 바뀔 예정인데 수치는 바뀌지 않고 ASA 100이 ISO 100으로 된다.
"ASN.1 부호화 규칙, -符號化規則, Abstract Syntax Notation One Encoding Rules, ASN.1 Encoding Rules",,"ISO ASN.1 표준에서 정한 부호화 규칙으로는 기본 부호화 규칙(BER : Basic Encoding Rules), 정규화 부호화 규칙(CER : Canonical Encoding Rules), 식별 부호화 규칙(DER : Distinguished Encoding Rules), XML 부호화 규칙(XER : XML Encoding Rules), 묶음 부호화 규칙(PER : Packed Encoding Rules) 등이 있다.BER은 ASN.1 형태의 추상 데이터를 네트워크상에 전송할 수 있는 옥텟 형식으로 변환하는 기본 방법으로서, 데이터의 형태와 길이에 따라 부호화 방법이 달라지나, 모두 식별자, 길이, 내용, 내용끝을 나타내는 옥텟으로 구성되어 있다. ITU 권고 X.209, X.690과 ISO 8825-1에 정의되어 있고, CAPI(CryptoAPI)에서 사용되는 부호화 방식이다. CER은 BER의 부호화 옵션을 제한한 것으로 다량의 데이터의 부호화 및 전송을 위한 무한정 길이 형식이다. ITU 권고 X.690과 ISO 8825-1에 정의되어 있다. DER은 한정 길이 형식으로 데이터의 길이가 0~127인 경우에는 짧은 길이를, 128이상 경우에는 긴 길이 형식을 사용하되 그 길이는 최소 옥텟 숫자로 부호화된다. 디지털 서명과 같이 유일한 옥텟의 부호화가 필요한 응용 프로그램에서 사용된다. ITU 권고 X.509, X.690과 ISO 8825-1에 정의되어 있다. XER은 확장성 마크업 언어(XML) 구문으로 축약된 형태는 아니지만 ASN.1 구문 사용과 XML 도구에 의한 데이터 생성이 가능하고, XER은 XML을 사용하기 때문에 알아보기 쉽다. ITU 권고 X.693과 ISO 8825-4에 정의되어 있다. PER은 데이터 구조에서 BER 보다 많은 축약을 위해 데이터 종류 기반의 부호화를 규정한 것으로 ITU-T X.691, ISO 8825-2에서 정의되고 있다."
"ASN.1 컴파일러, ASN. 1 compiler",,"국제 표준화 기구(ISO)에서 국제 전신 전화 자문 위원회(CCITT:현재의 ITU-T)와 협의하여 대부분의 분산 처리 응용과 관련되는 데이터형을 정의하는 데 적합한 추상 구문 기법 1(ASN.1)을 1990년에 표준화했는데, 그 ASN.1의 보조 수단. 그 뒤 대부분의 새로운 응용 업무에서 ASN.1을 사용하게 되었는데 이에 따라 많은 업체에서 ASN.1을 사용하는 보조 수단인 ASN.1 컴파일러를 판매하고 있다. ASN.1 컴파일러에는 파스칼, C 언어 등 다양한 프로그램 언어용의 것이 있다."
"ASPI 구동기, -驅動機, Advanced SCSI Programming Interface driver, ASPI driver",,"스카시(SCSI) 버스와 연결하기 위하여 고도 스카시 프로그래밍 인터페이스(ASPI) 프로토콜을 사용하는 구동기(드라이버). 어댑텍(Adaptac)사가 개발한 ASPI는 스카시 호스트 어댑터에 명령을 보내는 방법으로 프로그래머에게 호스트 어댑터와 관련이 없는 사항들을 감추는 요약 계층을 제공하며, 애플리케이션 개발을 단순화하기 위해 인터페이스를 표준화시킨다. 또한 대부분 운영 체제(OS)와 호환성이 있어 애플리케이션과 드라이버를 개발하는 데 표준이 된다."
"AT&T 리치 아웃 아메리카, AT&T Reach Out America",,"미국 AT&amp;T사가 제공하는 선택적 통화 요금 서비스의 한 가지. 일반적 전화 서비스와는 별도로 부가 계약을 체결하여 특별 할인 요금을 적용하는 서비스인데, 야간이나 주말에 주로 장거리 통화를 많이 하는 이용자를 대상으로 한다. 이 서비스를 위한 부가 계약을 체결한 고객은 약간의 부가 요금만 지불하면 전 미국 어느 곳이나 야간 및 주말 시간대에 1개월에 1시간을 통화할 수 있다."
"AT&T사, -社, AT&T Corporation",,"미국 최대의 통신 회사. 벨(A.G. Bell)이 전화를 발명한 이듬해인 1877년 벨의 전화 특허에 기초하여 설립된 벨 전화 회사가 AT&amp;T사의 기원이다. AT&amp;T사는 1885년부터 수십 년에 걸쳐 10여 개 국가에 자회사를 설립하여 전화 사업을 확장하다가 1925년에 외국 사업을 매각하고 국내에서의 시내 전화와 장거리 및 국제 통신, 통신 기기의 제조 판매 부문을 통합한 ‘벨 시스템(Bell System)’의 완성에 주력하였다. 1974년 법무부가 ‘벨 시스템’의 독점을 해체하기 위한 반독점법 위반 소송을 제기하여 8년 간의 소송 끝에 AT&amp;T사가 과반수의 주식을 소유하는 22개 시내 전화 회사(BOCs)를 분리하는 조건으로 소송 당사자가 화해하게 되었다. 이 화해 협정은 법원의 승인을 얻어 1982년 수정 동의 판결로 발효됨에 따라 1984년 1월 벨 시스템은 AT&amp;T 그룹과 7개의 RBOC로 분리되었다. 분리 당시 AT&amp;T사는 장거리 통신 부문, 통신 기기 제조 부문 및 벨 전화 연구소 등으로 구성되었으나 그 후에 컴퓨터 제조업체인 NCR사와 미국 최대의 자동차 전화 및 휴대 전화 회사인 McCraw Cellular Communictions사를 매수하고 금융 서비스 분야로 사업 영역을 확장하였다. AT&amp;T사는 장거리 통신 시장에서 약 60%를 점유하는 미국 최대의 전기 통신 사업자인데, 멀티미디어 분야에서는 종합 유선 방송(CATV) 회사와 제휴하고 국제 시장에서는 여러 국가의 전기 통신 사업자와 기업 연합(World partners)을 통하여 사업의 글로벌화를 추진하고 있다. 통신 사업을 둘러싼 환경이 급격히 변화하고 있으며 AT&amp;T사가 컴퓨터, 멀티미디어 및 금융 분야 등으로 사업 영역을 확장하였기 때문에 전화와 전보는 더 이상 AT&amp;T사의 사업 활동을 표현할 수 없다는 견지에서 AT&amp;T사는 1994년 4월 주주 총회에서 회사의 공식 명칭을 American Telephone &amp; Telegraph Company의 머리글자를 따서 AT&amp;T Corp.로 변경하였다."
"AT&T 올 프로 아메리카, AT&T ALL PRO America",,"미국 AT&amp;T사가 제공하는 선택적 통화 요금 서비스의 한 가지. AT&amp;T 프로 스테이트 서비스와 AT&amp;T 프로 아메리카 서비스를 하나로 통합한 것이다. AT&amp;T 회선을 이용하여 주 내 장거리 통화, 미국 내 장거리 통화 및 국제 장거리 통화를 일정한 기준 이상 이용하는 가입자에 대하여 별도의 부가 계약을 체결하여 특별 할인 요금 혜택을 주는 서비스이다."
"AT&T 유니버설 카드, AT&T Universal Card",,"미국 AT&amp;T사가 발급하는 만능 카드. 전화 통화 카드와 은행 신용 카드 기능을 결합한 다목적 카드이다. 이 카드로 일부 은행과 현금 자동 인출기(ATM)에서 현금을 인출할 수 있고, 미국 내는 물론 외국에서 미국으로 국제 통화를 할 수 있는 AT&amp;T 콜링 카드로도 사용할 수 있다. 금융 서비스와 통화 요금은 이 카드 소지자의 결제 계좌를 통해 청산된다."
"AT&T 커뮤니케이션즈, AT&T Communications",,미국 AT&amp;T 그룹 산하의 장거리 통신 사업을 담당하는 자회사. 1984년의 벨 텔레폰 시스템(Bell Telephone System) 해체 이전의 AT&amp;T 장거리 사업 부문의 후신인데 미국 내 장거리 통신 시장에서 약 60%를 점유하고 있다.
"AT&T 콜링 카드, AT&T Calling Card",,미국 AT&amp;T사가 발급하는 장거리 시외 통화 카드. 이 카드 소지자는 이 카드를 가지고 미국 내의 어디에서나 또는 전 세계 대부분의 국가에서 자기가 지정한 전화번호(주소 또는 사무실)로 현금 없이 후불제로 통화할 수 있다. 통화 요금은 이 카드를 발급받은 고객의 전화번호로 청구되거나 결재 계좌로 자동 부과된다.
"AT&T 콜 미 카드, AT&T Call Me Card",,미국 AT&amp;T사가 발급하는 장거리 시외 통화 카드. 전국 어디서든지 이 카드를 발급받은 사람이 지정한 자기의 사무실(또는 사업장) 전화번호를 무료로 호출할 수 있다. 업무상 필요에 따라 이 카드를 발급받아 고객 또는 친지에게 명함같이 배포하여 그들이 자기 사무실(사무실 외는 제외)로 무료로 시외 통화를 하도록 할 수 있다. 모든 통화 요금은 이 카드를 발급받은 고객의 전화번호로 청구되거나 결제 계좌로 자동 부과된다.
"AT&T 테크놀러지, AT&T Technologies",,"미국 AT&amp;T 그룹 산하의 기기 제조 및 판매를 담당하는 자회사. 1984년 벨 텔레폰 시스템(Bell Telephone System) 해체 이전의 웨스턴 일렉트로닉사를 확대 개편하여 설립되었는데, 컴퓨터 등 정보 처리 시스템과 기기의 생산 판매 및 대여 사업을 담당하는 AT&amp;T 인포메이션 시스템즈사와 전기 통신 기기를 생산 판매하는 AT&amp;T 네트워크 서비스사로 구성된다."
"AT&T 프로 스테이트, AT&T PRO State",,"미국 AT&amp;T사가 제공하는 선택적 장거리 통화 요금 서비스의 한 가지. 일반 전화 서비스와는 별도로 부가 계약을 체결하여 제공되는 특별 할인 요금 제도에 의한 통화 서비스인데, AT&amp;T 회선을 이용하여 주 내에서 장거리 통화를 비교적 많이 하는 가입자에 대하여 특별 할인 요금을 적용함으로써 AT&amp;T 회선을 계속 이용하도록 하기 위한 것이다."
"AT&T 프로 아메리카, AT&T PRO America",,"미국 AT&amp;T사가 제공하는 선택적 장거리 통화 요금 서비스의 한 가지. 일반적 전화 서비스와는 별도로 부가 계약을 체결하여 제공되는 특별 할인 요금 제도에 의한 통화 서비스인데, AT&amp;T 회선을 이용하여 다른 주 또는 외국으로 장거리 통화를 비교적 많이 이용하는 가입자에 대하여 특별 할인 요금을 적용함으로써 AT&amp;T 회선을 계속 이용하도록 하기 위한 것이다. 국내 장거리 통화와 국제 통화(약 40개 주요 국가) 요금이 월 120달러를 초과하는 기업체나 개인은 AT&amp;T 프로 아메리카 서비스의 대상이 될 수 있다."
"ATA 스토리지, AT attachment storage",,개인용 컴퓨터(PC)의 하드 디스크(HDD) 데이터 전송 방식인 ATA 기반의 기업용 스토리지. 일반적인 광디스크 기술을 응용한 스토리지 시스템에 비해 저가인 특징이 있다. 일반 ATA 이외에도 도체 수를 6개로 줄인 직렬 ATA(SATA)도 실용화되어 있다.
"ATC 트랜스폰더, Air Traffic Control transponder, ATC transponder",,"지상의 2차 감시 레이더(SSR)로부터 질문 전파(1,030MHz)를 받음과 동시에 자동적으로 응답 전파(1,090MHz)를 발사하는 장치. 즉 기체 자체의 식별 기호와 비행 고도 등의 정보를 펄스 전파에 의해 2차 감시 레이더에 자동적으로 응답하는 장치이다. 항공로 관제용으로 사용되는 항공로 감시 레이더(ARSR)에서 전송되는 데이터만으로는 특정 항공기의 식별이 불가능하므로 관제 구역을 비행하는 모든 항공기는 ATC 트랜스폰더의 설치가 의무화(소형 항공기 등 면제되는 경우 제외)되고, 항공기 이륙 허가를 할 때에 항공 교통 관제 센터에서는 반드시 ATC 트랜스폰더 기호를 지시한다. 지상에서 이에 대한 질문을 행하는 레이더를 2차 감시 레이더라고 부른다."
"ATM 교환기, -交換機, Asynchronous Transfer Mode switching system, ATM switching system",,"광대역 종합 정보 통신망(B-ISDN: Broadband Integrated Services Digital Network)의 핵심이 되는 통신 기술로 실시간으로 정보를 보내는 회선 교환 방식과 회선의 효율화를 지향하는 패킷 교환 방식의 장점을 갖춘 시스템. 광섬유를 가입자에게까지 부설, 약 150Mbps 또는 600Mbps의 전송 용량을 제공하여, 이것으로 전화나 저속 데이터뿐만 아니라 고속 파일 전송이나 비디오 전송을 통합하는 것을 목표로 한다. 이와 같은 고속 전송을 전제로 패킷 교환과 회선 교환 기술의 장점을 채택하여, 양방의 서비스를 통합하려는 것이 비동기 전송 방식(ATM: Asynchronous Transfer Mode)이다. ATM은 전달할 정보를 짧은 고정 길이의 셀(ATM cell)로 분할하고 그 선두에 헤더(header)를 붙여서 순차적으로 내보내는데, ATM 교환기는 이 헤더의 내용을 참조하여 셀을 고속으로 수신 측에 전송하게 된다. 비동기 방식은 이와 같이 고정 길이의 셀을 사용함으로써 하드웨어로 헤더의 주소 처리가 가능해 고속의 교환이 가능하다."
"ATM 링, Asynchronous Transfer Mode Ring, ATMR",,비동기 전송 방식(ATM)을 링(Ring) 형태로 구성하여 근거리 통신망(LAN)이나 도시권 통신망(MAN: Metropolitan Area Network)을 구현한 고속망.
"ATM 셀, Asynchronous Transfer Mode cell, ATM cell",,"광대역 종합 정보 통신망(B-ISDN)의 핵심인 비동기 전송 방식(ATM)에서 전송 단위로 채택한 고정 길이의 패킷. 음성, 데이터, 비디오 등 데이터가 셀(cell)로 세분되어 전송된다. ITU-T에서는 셀의 길이를 53 바이트(5 바이트의 헤더와 48 바이트의 정보 블록)로 표준화하였다. 셀(cell)은 처음에 미국 전기 전자 학회(IEEE)와 벨코어(Bellcore)에서 고속 패킷 전송을 위해 개발되었다."
"ATM 셀 조립 분해, -組立分解, ATM Cell Assembly And Disassembly, ATM CLAD",,"비동기 전송 방식(ATM) 망에서는 송신 측은 정보를 셀(cell) 단위로 분할하여 조립하고, 수신 측은 셀을 분해하여 본래의 정보로 복원해야 하는데, 이것을 총칭하는 용어."
"ATM 음성 전화 서비스, 音聲電話, Voice and Telephony Over ATM, VTOA",,"비동기 전송 방식(ATM) 통신망을 통하여 음성 전화 서비스를 제공하는것. 사설망이나 셀룰러망을 ATM 망으로 통합하여 전송 비용을 줄이고, 전화를 포함한 컴퓨터 통신을 고품질의 실시간 멀티미디어로 서비스하는 것이다."
"ATM 적응층, -適應層, ATM Adaptation Layer, AAL",동의어 : ATM 적용 계층,"광대역 종합 정보 통신망(B-ISDN: Broadband Integrated Services Digital Network) 프로토콜 계층 모델의 제3계층. ATM 적응층(AAL)의 기능은 제2계층인 ATM층과 상위층 사이에서 음성, 화상, 데이터 등 통신 특성이 다른 서비스를 그 특성에 대응하여 상위 애플리케이션에 제공하는 것이다. AAL은 2개의 논리적 부분층, 즉 집합 부분층(CS: Convergence Subset layer)과 분해와 조립 부분층(SAR: Segmentation And Rassembly layer)으로 구성된다."
"ATM 포럼, Asynchronous Transfer Mode Forum, ATM Forum",,"비동기 전송 방식(ATM) 제품 및 서비스의 보급 확대를 촉진할 목적으로 1991년에 발족된 비영리 단체. 전기 통신과 컴퓨터 분야의 기기 제조업체, 통신망 운용 기관, 소프트웨어 업체, 연구 기관, 정부 기관, 이용자 단체 등에서 가입하였다. 주요 활동은 ATM 구현을 위한 세부 규격/시방의 작성, 공식 표준 기관(ITU, ISO/IEC, ANSI, T1, ETSI 등)과의 연락 및 ATM 기술과 혜택에 관한 교육 등이었다. ATM 포럼은 2005년 MFA(MPLS &amp; Frame Relay) 포럼에 가입하여 IP/MPLS 포럼으로 개명하였으며, 2009년 5월에는 브로드밴드 포럼에 합병되었다."
"ATR관, -管, anti-TR tube",,"레이더에서 사용하는 회로 절환 방전관. 레이더는 하나의 안테나를 송신과 수신에 공동으로 사용하기 위해 송신할 때는 송신 출력으로부터 수신기를 보호하고, 수신할 때는 반향(echo) 신호를 수신기에 공급하도록 하는 송수 전환기(duplexer) 기능을 가진 TR 스위치의 TR 관이 있는데, 이 반향은 송신 펄스를 정지하면 곧 수신되어야 하나 가끔 반사파가 수신되지 않는 경우가 있다. TR 관의 이러한 결점을 보완한 것이 ATR 관인데, 이는 TR 관의 반향 수신과는 달리 송신 중에는 송신 펄스에 의해 방전되어 수신 회로를 단락시켜 수신기를 보호하는 데 사용된다."
"ATX 주기판, -主基板, Advanced Technology Extended, ATX",동의어 : ATX 메인보드,"AT 주기판의 후속으로 인텔사가 1995년에 발표한 개인용 컴퓨터 주기판.  산업계 표준인 AT 주기판을 개선하여, 마이크로프로세서와 확장 슬롯의 배치를 90도 회전시킴으로써 더 많은 확장 카드를 수용할 공간을 확보할 수 있으며, 새시 후면의 구멍 높이를 2배로 하여 TV 입출력, 랜 접속 등과 같은 다양한 장비의 입출력 단자 배열이 가능하다. 또한 제조 비용이 절감되고 필요한 케이블 수도 적어지고 전원 공급 장치의 팬이 옆으로 달려 있어 프로세서와 카드들을 직접 냉각시킴으로써 부차적인 팬이 필요치 않다."
"AT 명령어, -命令語, AT command",,"미국 헤이즈 마이크로컴퓨터(Hayes Microcomputer products)사의 스마트 모뎀(Smart modem) 및 그 호환 모뎀을 제어하기 위하여 사용되는 명령. 현재 사실상의 표준으로 되어 있는 거의 모든 모뎀이 대응하고 있다. 본래의 명칭은 헤이즈 명령어(Hayes command)인데, 통상 AT로 명령어가 시작되기 때문에 AT 명령어라고 불린다. 여기에서 AT는 주의 또는 주목이라는 의미의 attention의 약자이다. AT 명령어의 예를 들면, ATZ라고 입력하면 모뎀이 초기화되어 아무 명령도 입력되지 않은 상태로 되돌아가고 ATX1이라고 하면 회선 접속 시에 통신 속도를 표시한다."
"AT 명령어 모뎀, -命令語-, AT command modem",,"미국 헤이즈 마이크로컴퓨터사의 스마트 모뎀(Smartmodem)의 제어 명령어와 호환성을 가지며 망 제어 장치(NCU)를 내장하고 있는 모뎀의 총칭. 미국에서는 이런 형의 모뎀이 가장 널리 보급되어 있으며, 이 모뎀을 제어하는 헤이즈 명령어(Hayes command)가 AT라는 문자로 시작되기 때문에 AT 명령어 모뎀이라고 부른다. 다양한 통신 속도를 지원하는 제품이 보급되어 있으며, 전송 오류에 강하게 하기 위하여 X-모뎀이나 마이크로컴 네트워킹 프로토콜(MNP) 등의 프로토콜을 사용하는 일이 많다."
"AT 키보드, AT keyboard",,"초기 IBM PC/AT에 사용되던 84키의 키보드로, IBM사가 자사의 개인용 컴퓨터(PC) 시리즈를 위해 제공한 3종류의 키보드 중의 하나. AT 키보드는 후에 101개 또는 102개의 키가 있는 확장 키보드(enhanced keyboard)으로 대체되었다. AT 키보드는 본래의 PC 키보드와 비슷하나, 오른쪽 위 구석에 Sys Reg(System Request) 키라는 키가 하나 추가되어 있는 점과 Enter 키의 크기가 큰 점, 배열이 약간 변경된 점이 다르다. 이스케이프 키(escape key)가 왼쪽 위에서 오른쪽 위로 이동하였고, 백슬래시 키(backslash key)가 왼쪽 아래에서 영자 키 부분(QWERTY portion)의 오른쪽 위로 이동하였다. 이 배열은 표준형의 사무용 타자기와 비슷하기 때문에 본래의 PC 키보드에 비해 키를 안 보고 타이프하는 데 적합하다."
"AVL 트리, Adelson-Velskii and Landis tree, AVL tree",,"한 노드를 중심으로 좌우 종속 트리의 높이 차가 1 이하인 균형 잡힌 트리. 이진 트리의 삽입, 삭제를 계속할 때 어느 한 방향으로 치우치거나, 높이 차이로 인해서 수행 시간이 증가되는 것를 막기 위해 균형을 유지하도록 한 것이다. B 트리 등과 함께 균형잡힌 트리(height-balanced trees)라고도 한다."
