"파동 저항, 波動抵抗, surge resistance",,"전송 선로의 성질을 분포 정수 회로로 나타낼 때의 파동 임피던스 는 주파수가 매우 낮을 때는 다음과 같이 근사적으로 실수가 된다. 이것을 파동 저항이라고 한다.R, L, G, C:1차 정수."
"파라메트론, parametron",,공진 회로의 파라미터 여진 현상을 이용하여 2분의 1 부주 발진을 생기게 하여 이 진동이 가진 2가지 위상 주파수에 의하여 2진 숫자를 표시하게 함으로써 기억 또는 논리 연산의 기능을 하게 하는 논리 소자. 다른 논리 소자에 비해서 연산 속도가 느리다.
"파라메트릭 곡면, -曲面, parametric surface",,"파라메트릭 곡선처럼 파라미터에 의한 곡면 상의 점열(点列)의 좌표 위치를 구하는 파라미터 형식에 의해서 표현되는 곡면. 컴퓨터 그래픽스 애니메이션 시스템에서 종래의 곡면은 폴리곤(다각형)에 의한 유사 곡면이 이용되었으나, 최근에는 CPU의 고속화와 응용의 기술의 발전에 따라 컴퓨터 그래픽스 애니메이션 시스템에서 NURBS 곡선(제어점 방식에 따른 표현 형식의 곡선을 확장해서 보다 자유도를 높이기 위한 곡선) 등이 더 적극적으로 이용되기에 이르렀다."
"파라메트릭 공진, -共振, parametric resonance",,"큰 진폭의 전자파와 플라스마 속의 2개의 고유 모드 사이에 주파수 및 진동수의 정합 조건이 성립될 때 일어나는 공명(共鳴)적인 에너지의 주고받기 및 그에 수반되는 전자파의 흡수. 파라메트릭의 붕괴 불안정성, 변조 불안정성 등이 포함된다."
"파라메트릭 등화기, -等化器, parametric equalizer",,음성 신호를 프로세싱하기 위해 사용하는 등화기의 하나. 주파수와 레벨을 연속적으로 변화시킬 수 있으며 주파수 대역을 조정하는 기능이 내장되어 있어 주로 악기의 음색을 조정하는 데 사용한다.
"파라메트릭 선형 계획법, -線形計劃法, parametric linear programming",,"선형 계획 문제에서, 어떤 계수가 연속적으로 변화할 때 최적해(最適解)가 어떻게 변하는가를 계산하는 방법. 출발점이 되는 선형 계획 문제의 최적해가 단체법(simplex method)으로 구해지면, 계수의 변화에 따라 그때마다 최적해를 처음부터 고쳐 계산하지 않더라도 특수한 축변환(軸變換)을 가함으로써 매우 효율적으로 최적해의 변화를 계산할 수 있다. 변화 계수로서는 목적 함수의 계수 또는 제약 조건의 우변(右邊) 계수의 한 가지라고 생각하는 경우가 많다. 유사 용어로 최적 후 분석, 감도 분석 등이 있다."
"파라메트릭 소나, parametric sonar",,"Z개의 파가 동일 방향으로 물속을 전파할 때는 합 또는 차의 주파수를 형성하며, 차의 주파수는 비선형 효과로 부극(副極)이 없는 좁은 빔폭을 갖는데, 이러한 성질을 이용한 소나."
"파라메트릭 스테레오, Parametric Stereo, PS",,왼쪽 채널과 스테레오 관련 파라미터로 오른쪽 채널을 만들어 내는 방식. 저속의 비트레이트로 고품질의 오디오를 만들기 위한 기술로 DAB+ 방식에서 권고하는 기술이다. FM 디지털 방송의 다채널 방송이나 AM 디지털 방송에 적합한 방식이다.
"파라메트릭 증폭기, -增幅器, parametric amplifier",,"파라메트론 진동 원리를 이용하여 신호를 저잡음으로 증폭하는 것. 에너지는 입력 신호보다 높은 펌핑 주파수 성분에서 공급되는데, 이 주파수는 가변 용량 다이오드를 여진하여 신호 주파수에 대해서 부성 저항을 준다. 이 부성 저항을 이용하여 증폭시키는 증폭기를 말한다. 잡음 지수가 낮으므로 우주 통신 등에 쓰이며, 주위 온도의 변화나 여진 주파수의 변화를 적게 하기 위해 항온조(恒溫槽)에 넣어서 사용한다."
"파라미터 램, parameter Random Access Memory, parameter RAM",,애플(Apple)사의 매킨토시 컴퓨터의 주기판(mainboard)에 장착되어 있는 시모스 램(CMOS RAM). 기억 용량은 수 바이트이며 컴퓨터의 전원을 꺼도 전지에서 공급되는 전원을 이용하여 시스템 정보를 유지하는 기억 장치이다. 시스템의 구성에 관한 정보가 여기에 저장된다.
"파라미터 집합 식별자, -集合識別子, Parameter Group Identifier, PGI",,"파라미터 식별자의 특별한 경우로, 관련되는 필드의 모든 것이 각각 파라미터 식별자에 의해 식별되는 파라미터 집합으로 이루어지는 것을 나타내는 정보."
"파면, 波面, wavefront",,진행파를 발사원에서 보았을 때 전계 또는 자계의 위상이 같은 점의 궤적이 형성하는 파동 면.
"파면 재생, 波面再生, wavefront reconstruction",,입체 사진에 간섭성 빛을 비추어 본래의 물체에서 나온 파면과 동일한 파면을 만들어 입체상을 재생하는 것.
"파밍, pharming",,"합법적으로 소유하고 있던 사용자의 도메인을 탈취하거나 도메인 네임 시스템(DNS) 이름을 속여 사용자들이 진짜 사이트로 오인하도록 유도하여 개인 정보를 훔치는 새로운 수법. 피싱(Phishing)에 이은 신종 인터넷 사기 수법이다. 기존 피싱이 금융 기관 등의 웹 사이트에서 보낸 이메일로 위장하여 링크를 유도해 개인의 인증 번호나 신용 카드 번호, 계좌 정보 등을 빼내는 반면, 파밍은 아예 해당 사이트가 공식적으로 운영하고 있던 도메인 자체를 탈취한다. 사용자들은 늘 이용하는 사이트로 알고 의심하지 않고 개인 ID, 패스워드, 계좌 정보 등을 노출하는 것이 특징이다."
"파법선, 波法線, wave normal",,파동이 매질 내를 진행할 때 파동원으로부터 같은 시각에 출발한 위상이 같은 점을 연결하여 얻게 되는 파면(波面)에 수직한 방향의 단위 벡터. 균등한 매질에서는 파동의 전파 방향과 일치한다.
"파비콘, favicon",,"즐겨찾기 아이콘. 즐겨찾기(favorites)와 아이콘(icon)의 합성어로, 주소창에 조그만 아이콘으로 표시되어 있다. 아이콘 에디터로 16x16 크기의 적당한 아이콘을 만든 후 그 이름을 favicon.ico로 한 다음 웹 사이트의 루트 디렉터리에 갖다 넣으면 된다."
"파생, 派生, descendants",,"블록의 동적인 구조를 설명할 때 이용되는 말. 동적인 파생으로서의 뜻을 갖는다. 블록의 동적 파생이란 그 블록이 기동된 후에 기동되어 동시에 살아 있는 모든 블록이다. 다중 작업에서 블록의 동적 파생이란 그 블록이 기동된 후에 기동되고 동시에 살아 있는 그 작업 내의 모든 블록 및 그것들의 블록에서 직접, 또는 간접으로 기동된 작업 내의 살아 있는 모든 블록들을 말한다."
"파생 객체, 派生客體, Derived Object, DO",,"변형 객체 데이터베이스(VOB)에서 생성되는 파일. 소프트웨어 형상 관리(SCM) 환경에서 프로그램의 제작 혹은 보수 과정에서 행한 내역이 자동으로 기록•생산된 파일이다. ClearCase라는 SCM 프로그램에서 가장 많이 사용되는 용어로, 각 파생 객체는 프로그램 제작 환경 및 제작 내역을 담은 형상 기록을 가지고 있으며 객체마다 DO-ID라는 고유번호가 붙는다."
"파생 데이터형, 派生-型, derived data type",,"①기존 데이터형으로부터 조작이나 값 등의 특성을 이어받아서 파생하는 새로운 데이터형. 기존 데이터형을 이 파생 데이터형의 부모 데이터형(parent data type)이라고 한다. 에이다(Ada)에서는 다른 파생 데이터형 간 또는 부모 데이터형과 파생 데이터형 간에 연산을 하는 경우, 명시적인 형 변환이 필요하다. ②포트란(FORTRAN)에서의 데이터형의 하나."
"파생형, 派生型, derived type",,"에이다가 갖고 있는 강력한 형태의 형식 뜻매김 방법의 일종. 유도형은 기존의 데이터형으로부터 유도되지만 기존의 데이터형과는 논리적으로 완전히 다른 것으로 뜻매김된다. 따라서 기존 형과의 어떤 연산도 허용되지 않는다. 기존의 것에서 유도된 것이므로 기존형(base type)이 포함되는 성질, 연산 등의 모든 특성들을 그대로 지닌다. 모든 연산 같은 형의 유도 변수(derived variable)들 간에만 이루어진다. 유도형은 결국 모든 성질을 그대로 유지하면서 완전히 새로운 데이터형을 뜻매김하는 특수한 방법이다."
"파서 생성기, -生成器, parser generator",,"프로그래밍 문법 구조를 받아들여 그 언어의 파서(parser) 프로그램을 생성해 주는 컴파일러. 대표적인 것으로는 YACC가 있다. 파서는 컴파일러나 인터프리터에서 원시 프로그램을 읽어들여, 그 문장의 구조를 알아내는 구문 분석을 행하는 프로그램이다. 컴파일러나 인터프리터가 프로그램을 이해해 기계어로 번역하는 단계이며, 각 문장의 문법적 구성과 구문을 분석하는 과정이다. 다시 말하면, 원시 프로그램의 토큰열(token sequence)을 받아들여 문법에 맞게 파스 트리(parse tree)를 구성하는 것이다."
"파스칼, Pascal",,"①1970년경 스위스 취리히 대학의 니클라우스 워스(N. Wirth) 교수가 만든 프로그래밍 언어. 파스칼이란 이름은 프랑스의 철학자이자 과학자, 수학자인 파스칼(Blaise Pascal:1623~1662)의 이름에서 따온 것이다. 파스칼 언어는 다양한 제어 구조와 데이터 형태를 가지고 있으며, 구조적 프로그램 작성(programming)을 자연스럽게 익힐 수 있다. 원래 학생들에게 프로그램 작성을 가르칠 목적으로 개발되었기 때문에 전산학 교육과 연구에서 널리 사용되며, 실무적인 용도로도 많이 사용된다. ②압력이나 응력의 단위. 국제 도량형 총회(CGPM)에서 정해진 단위계이고, 기호는 Pa이다. 1Pa＝1N/m2≒10-7kg/mm2이다."
"파스칼 구조, -構造, Pascal structure",,"알골과 같이 블록 구조로 된 프로그래밍 언어인 파스칼(Pascal)의 구조. 프로그램은 표제 부분과 본문으로 구성된다. 표제 부분은 프로그램을 명명하며 사용될 변수를 기술한다. 프로그램의 본문은 블록으로 구성되며, 블록은 다시 6부분으로 나누어진다. 앞의 4부분은 레이블, 상수, 데이터형, 그리고 변수를 선언하는 부분이며, 다섯째 부분에서 절차와 함수를 선언하고, 마지막 부분은 문부분으로 명명한 절차 또는 함수에 관한 수행 부호를 포함한다. 레이블은 참조할 수 있는 문을 명시하고, 상수는 이름에 특정한 수값을 할당하며 데이터형은 다양하다. 구조형 데이터형으로 배열, 레코드, 집합 및 파일형이 있다. 절차는 중첩될 수 있고 사칙, 논리 및 관계 연산자가 있으며 다양한 제어문이 있다."
"파싱, parsing",동의어 : 구문 분석,"컴퓨터에서 컴파일러 또는 번역기가 원시 부호를 기계어로 번역하는 과정의 한 단계로, 각 문장의 문법적인 구성 또는 구문을 분석하는 과정. 즉 원시 프로그램에서 나타난 토큰(token)의 열을 받아들여 이를 그 언어의 문법에 맞게 구문 분석 트리(parse tree)로 구성해 내는 일이다. 파싱은 크게 하향식 파싱과 상향식 파싱으로 나눌 수 있다."
"파열, 波列, train of waves",,파원으로부터 동일 시각에 출발한 위상이 같은 점의 궤적. 파열을 이어서 얻은 면을 파면이라 한다. 파동의 진행 방향은 일반적으로 파열과 직각이 된다.
"파워, Performance Optimization with Enhanced RISC, POWER",,미국 IBM사가 1990년에 발표한 유닉스 워크스테이션 RS/6000에 설치한 새로운 아키텍처의 축소 명령 집합 컴퓨터(RISC)형 마이크로프로세서. 제2세대 RISC라고 불린다.
"파워나우, PowerNow",,"AMD사에서 생산하는 마이크로프로세스에 탑재된 전력 절약 기술의 명칭. 인텔사의 스피드 스텝(SpeedStep), 트랜스미터사 크루소의 롱런(LongRun) 기술과 유사하다. 시스템 바이오스에서 파워나우 옵션을 지원하도록 설계된 보드에서 동작하며, 정상적인 클럭에서 최대의 성능을 내는 고성능 동작 모드(high performance mode), 최고 속도보다 조금 낮은 클럭 스피드와 전압에서 동작하는 전원 절약 모드(battery saver mode), 자동으로 CPU 점유율에 따라 전압과 클럭 스피드를 조절하는 자동 조절 모드(automatic mode)의 3가지 동작 모드를 지원하고 있다."
"파워 매킨토시, Power Macintosh",,"자주 쓰이는 단순한 명령어의 조합만으로 더욱 복잡한 명령들을 수행할 수 있도록 미국 IBM사와 애플 컴퓨터 회사, 모터롤라사가 공동 개발한 축소 명령 집합 컴퓨터(RISC) 방식의 PowerPC 마이크로프로세서를 장착한 매킨토시 컴퓨터. 그래픽 이미지나 가상 현실 같은 응용 분야에 널리 사용된다."
"파워 북, power book",,"노트북형의 매킨토시 기종명. 1991년 발매를 개시한 파워 북 100/140/170의 3개 기종이 최초였다. 1993년에는 경량화를 도모한 Duo 계열이 등장했는데, 이 계열은 본체에 직렬 포트 1개와 내장 모뎀 포트만 비치되어 있고 기타는 PDS (processor direct slot)에 도킹 스테이션(PDS 접속기와 접속하기 위한 포트를 가진 것)을 접속함으로써 확장성을 가진 것이었다. 1994년의 500계열부터 종래의 트랙 볼 대신 미국 애플 컴퓨터 회사가 개발한 위치 지정 도구인 ‘Apple TracPad’를 채용하였다. 한편 1995년의 5300계열부터 PC 카드 슬롯을 표준으로 탑재하였고, 1996년의 1400계열에서는 초기의 CD-ROM 드라이브를 본체에 내장하였다. 1997년에는 이동 수요에 대비해서 B5 파일 크기의 파워 북 2400을 발매해서 인기를 모았다."
"파워빌더, PowerBuilder",,"미국 파워소프트사에서 개발한 윈도즈 클라이언트/서버(Windows client/server) 응용 프로그램 개발 시스템. 파워스크립트(PowerScript)라고 하는 베이식과 유사한 프로그래밍 언어를 사용한다. 파워빌더는 SQL을 지원하며, DB2, 오라클 등 다양한 데이터베이스를 지원한다."
"파워셰어, PowerShare",,"미국 애플 컴퓨터 회사에서 개발한 소프트웨어. 매킨토시 서버에 상주하여 메시지의 축적 전송, 망 사용자의 인증, 메시지의 암호화 및 기타 작업 집단/기업(workgroup/enterprise) 서비스를 제공한다."
"파워 유저, power user",,"컴퓨터 전 분야에 걸쳐 많은 정보와 지식을 가지고 있으며, 컴퓨터의 기능을 최대한 활용하면서 능숙하게 사용할 수 있는 사용자 계층. 주로 프로그램 작성보다는 응용 프로그램을 사용하는 수준에서 고도의 기능을 구사하는 사람을 이른다."
"파워포인트, PowerPoint",,"미국 마이크로소프트사에서 개발한 매킨토시와 윈도즈용 탁상 프레젠테이션 프로그램. 매킨토시용으로 최초로 개발된 탁상 프레젠테이션 프로그램으로, 오버 헤드 프로젝터(OHP)용 투명성(transparency), 슬라이드, 배포용 인쇄물 등 프레젠테이션용 출력을 생성하는 능력을 제공한다."
"파워플레이, PowerPlay",,"캐나다의 코그노스(Cognos)사에서 개발한 의사 결정 지원 시스템. 경영진 정보 시스템(EIS)과 의사 결정 지원 시스템(DSS)의 특징을 하나의 통합 환경으로 결합, 요약된 경영 정보의 다차원적(입체적) 일람표를 생성하여 표시한다. 윈도즈 클라이언트, 가상 기억 시스템(VMS) 및 유닉스 서버상에서 작동한다."
"파이로 프로세스, pyroprocesser",,"사용한 핵연료를 핵 확산 위험성이 없도록 친환경적으로 처리하는 기술. 고온의 용융염 매질에서 전기를 이용하여 핵연료를 처리하는 기술로, 맨 먼저 핵연료를 금속 물질로 변환시키고, 이를 다시 유사한 고온의 용융염 매질에서 전기를 이용하여 대부분의 우라늄만을 회수한다. 그 후 다시 전기를 이용하여 잔여 우라늄과 플루토늄을 포함한 미량의 핵물질군을 함께 회수한다. 회수된 핵연료 물질은 최근에 개발되고 있는 고속로에서 전기를 생산하면서 모두 안정한 원소로 변환시켜 주기에 핵연료가 지니는 위험성은 거의 없다. 또 사용 후 핵연료를 처리하는 과정에서 발생하는 용융염 폐기물은 거의 대부분이 재생할 수 있기 때문에 폐기물로 버리지 않고 원래의 공정 시스템으로 순환시켜 줄 수 있다. 따라서 기존 재처리 기술의 위험적 요소를 제거하고, 원자력의 평화적 이용에 기여할 수 있으며, 고준위 방사성 폐기물 처분장의 규모도 기존의 직접 처분에 비해 100배가량 감소시킬 수 있는 차세대 기술이다."
"파이로프로세싱, Pyroprocessing",,"원자력 발전 뒤 남은 핵연료를 처리해 다시 원전에서 사용할 수 있도록 하는 기술. 핵연료를 쓴 뒤 핵 확산 위험성이 없도록 친환경적으로 처리하는 기술이다. 실제로 파이로프로세싱을 거치면 사용 뒤 핵연료의 부피는 20분의 1로 줄어들고, 발열량은 100분의 1, 독성 감소 기간인 반감기는 1000분의 1까지 떨어진다. 또한 핵무기 제조에 사용되는 플루토늄이 미미하기 때문에 안정성과 경제성이 획기적으로 나아진다."
"파이버넷 II, Fibernet II",,"이더넷(ethernet)을 광통신화한 것으로, 맨체스터 부호를 사용한 10Mbps의 버스형 근거리 통신망(LAN). 접근 방식에는 반송파 동시 공동 이용/충돌 탐지(CSMA/CD)를 채용한다"
"파이버 채널, Fibre Channel, FC",,최대 전송 거리가 10km로서 긴 직렬 인터페이스. 최대 전송 속도는 초당 100MBps이다. 수백 m 떨어진 장소에 있는 주변 장치들과 컴퓨터를 접속할 수 있다. 전송 매체로는 광케이블이나 동축 케이블을 사용한다. 그러나 동축 케이블을 사용할 때에는 전송 거리가 최대 25m이다. 미국 표준 협회(ANSI)X3 T11 기술 위원회에서 표준화 작업을 진행하고 있다.
"파이버 채널 스위치, fabric",,"파이버 채널(FC)을 망으로 구성하는 회선 교환 스위치. 파이버 채널 방식은 광대역 통신이 가능하고 접속 지연 특성을 개선할 수 있도록 채널 방식과 네트워크 방식의 장점을 취한 네트워크 기술이며, 파이버 채널로 구성하는 망의 스위치는 스타형으로 포트가 접속된다. 파이버 채널 스위치 측에 접속되는 포트를 F 포트라 하는데, 이 포트 수는 논리적으로 224(＝16,777,216)개이다."
"파이버 투 더 X, Fiber To The x, FTTx",,"전화국으로부터 광섬유가 도달 되는 지점, 구역, 장비, 또는 서비스를 의미하는 광가입자망의 포괄적인 표현. 광가입자망의 궁극적인 목표는 가정이나 댁내장치에까지 광섬유가 개별적으로 공급되는 FTTH(Fiber To The Home), 또는 FTTP(Fiber To The Premise)이나 막대한 투자가 소요되므로 경우에 따라 보완적인 각종 방식이 등장하고 있다. FTTZ(Fiber To The Zone)은 FTTH 수준의 서비스를 제공하는 지역을 의미하는 것으로 FTTH에 추가하여 FTTN(Fiber To The Neighborhood)으로서 광섬유, 동축케이블, 동선, UTP, 무선 등 기존의 광대역 방식을 최대한 활용한다는 개념이다. FTTC(Fiber To The Curb)나 FTTC(Fiber To The Cabinet), FTTN(Fiber To The Node)는 가입자 지역 전신주나 지하에 설치된 함체까지 광섬유를 포설하는 방식을 말한다. FTTO(Fiber To The Office), FTTB(Fiber To The Building), FTTB(Fiber To The Basement) 등은 기업이나 아파트 건물까지 광섬유가 포설되고, 그 이후는 기존의 방식으로 연결되는 것을 의미한다."
"파이버 투 더 네이버후드, Fiber-To-The Neighborhood, FTTN",,"광섬유를 가입자 근처까지 매설하여 노드(node)화하고 여기서부터 가입자 댁내까지는 동선이나 동축 케이블, UTP 등의 기존 방식들을 적절히 활용하여 광대역 서비스를 전송하는 방식. 각 가입자 댁내까지 광섬유를 매설하는 FTTH(Fiber-To-The Home)는 막대한 초기 투자 비용이 요구되므로 그 대안으로서 기존에 투자한 광대역 기술들을 최대한 활용하는 방식이다. FTTN은 FTTB(Fiber To The Building), FTTC(Fiber To The Curb) 등의 개념을 모두 수용하는 것이며, FTTH와 FTTN을 포함하는 개념으로 FTTZ(Fiber-To-The Zone)을 사용한다."
"파이버 투 더 오피스, Fiber-To-The Office, FTTO",,"광대역 종합 정보 통신망(B-ISDN)의 관건이 되는 가입자망의 광케이블화의 최종 형태는 각 가정까지 한 줄의 광섬유를 부설하는 파이버 투 더 홈(FTTH)이다. 그러나 FTTH에는 막대한 투자와 장기간의 건설 기간이 필요하므로 전화 서비스 중심으로 되어 있는 가입자망을 어떻게 경제적으로 광케이블화할 것인가는 크나큰 과제이다. 따라서 가입자망의 광케이블화는 이용자의 수요에 맞추어서 지구별로 추진하는 것이 기본 개념이다. 예를 들면, 대도시의 업무 지구를 대상으로 광케이블을 부설하는 것이 파이버 투 더 오피스(FTTO) 구상이다. 전화나 팩스는 물론 고속 데이터와 영상 등 고속/광대역의 통신 서비스의 수요가 가장 큰 곳이 대규모 사무실 건물이기 때문이다. 업무 지구 이외의 지구에서는 수천~수만 회선 정도의 가입자망 구역을 대상으로 하는 FTTZ(fiber-to-the-zone) 구상 등이 있다."
"파이버 투 더 존, 區域光纖維敷設方式, Fiber To The Zone, FTTZ",,전화국에서 가입자 인근지역(전선주)까지는 광케이블로 연결하고 가입자까지는 기술에 따라 광섬유·동축 케이블·구리·UTP 케이블·무선 등으로 구성된 광대역 서비스 지역.  가입자 댁내까지 물리적으로 광케이블이 연결되는 FTTH(Fiber-To-The Home)와 기존 방식을 활용하는 FTTN(Fiber-To-The Neighborhood)을 모두 포함하는 개념으로 광케이블의 직접 연결에 국한하는 FTTH의 한계를 벗어나 속도와 서비스로 구분하자는 의미이다. 가입자에서 200m거리 이내까지에 광케이블이 들어와야 하며 그 거리에서 가입자당 100Mbps급 이상의 속도를 보장하는 것이 기본이다.
"파이버 투 더 커브, Fiber-To-The Curb, FTTC",,"광/전기 변환 회로를 포함하는 광 망 종단 장치(ONU)를 각 가정에 개별적으로 설치해야 하는 등 경제성에 문제가 적지 않은 파이버 투 더 홈(FTTH)의 단점을 보완하기 위한 광섬유의 복수 가입자 공동 이용 방식. 파이버 투 더 커브(FTTC)의 ‘Curb’는 도로의 연석(緣石)이라는 의미인데, 주택 앞 도로의 연석과 같이 작은 박스를 설치하고 거기서부터 예를 들어 4채의 주택까지 동선을 부설하여 광섬유를 4개 가정에서 공용하면 FTTH보다 경제성을 높일 수 있다. 또한 동선 거리가 짧으면 광대역 신호도 전송할 수 있는 장점이 있다."
"파이선, Python",,"다양한 플랫폼에서 사용이 가능한 객체 지향 기반 인터프리터 방식의 고급 프로그래밍 언어 중 하나. 문법이 배우기 쉽고 결과를 바로 확인할 수 있어서 프로그래밍 초보자에게 추천되는 언어이다. 1991년에 귀도 반 로섬(Guido van Rossum)이 발표하였고, 좋아하는 코미디 프로인 에서 파이선이라는 이름을 가져온 것으로 알려져 있다. 공동체 기반의 개방적 개발 모델을 가지고 있으며, 파이선 소프트웨어 재단(Python Software Foundation)에서 관리한다. 문법 구조가 간단, 명확하고, 많은 시스템 호출과 풍부한 라이브러리(모듈), 다양한 윈도우 시스템용 인터페이스 등을 포함하고 있어 생산성이 높은 강력한 언어이기도 하다. 반면 실행 속도가 상대적으로 느리다는 단점이 있다. 다른 프로그래밍 언어와의 호환성이 높아, 빠른 속도가 필요한 부분은 C, C++ 등의 언어로 개발하여 융합할 수 있다. 개발자 팀 피터스(Tim Peters)는 파이선의 철학으로 ‘추한 것보다는 아름다운 것이, 암시적인 것보다는 명확한 것이, 복잡한 것보다는 단순한 것이, 난해한 것보다는 복잡한 것이 낫고 가독성이 중요하다’ 등을 명시하였다(※The Zen of Python, 2004)."
"파이스텔 암호, -暗號, Feistel cipher",,"동일한 대치와 치환을 반복하면서 암호문이 평문으로부터 암호화되는 반복 블록 암호. 데이터 암호화 표준(DES)과 유사한 암호로서, 평문을 반씩 2개 블록으로 나누어 한쪽은 서브 키를 사용한 기능 F로 치환하고 그 결과를 다른 반쪽에서 배타적 논리합(XOR)한 다음 서로 교환한다. 이러한 과정을 각 치환마다 동일한 패턴으로 하되 마지막 치환에서는 서로 교환하지 않는다. 암호화시 사용된 서브키는 복호화시 역으로 사용된다."
"파이어와이어, FireWire",,"미국 애플 컴퓨터 회사와 텍사스 인스트루먼트(Texas Instruments)사가 공동으로 제창한 고속 직렬 데이터 버스 규격. 후에 IEEE 1394로 규격화되었으며, 케이블의 전기적 특성이나 접속기의 형상 등 물리적인 부분에 대해서 결정된 규격이다. IEEE 1394는 주로 PC와 AV 기기의 접속을 상정한 통신 규격으로서 디지털 동화상 전송 등을 의식해서 만든 것이다. ‘FireWire’라는 명칭은 ‘불이 타서 연기가 올라갈 만큼 빠른 속도’라는 의미에서 붙여졌다."
"파이어워크, Firewalk",,"침입 차단 시스템이 보호하는 네트워크에 대한 정보를 수집하기 위한 도구의 일종. 트레이스라우트(traceroute)와 같은 유틸리티를 이용한 IP 응답 패킷을 분석하여 특정 패킷이 필터링 장치를 통과하여 공격자의 호스트에서 목표 호스트로 전송될 수 있는가를 검사한다. 이러한 기술을 이용하여 게이트웨이의 열린 포트나 패킷 필터링 장치로 보호되는 내부의 라우터를 알아내기도 하며, 자체 네트워크 보안을 강화하는 도구로도 사용한다."
